Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform
Chuyên viên hỗ trợ vận hành (CNTT),N/A,Junior,2,Công ty Cổ phần Tập đoàn Y Dược Vietlife,Hà Nội,$612.24-1020.41,,Careerviet
SALE ADMIN,SAP consultant,Junior,1-2,CÔNG TY TNHH INFOPLUS,Hà Nội,Negotiable,ERP,Careerviet
Giảng viên Quản trị vận hành hệ thống mạng CNTT,N/A,Intermediate,3-5,Công ty Cổ phần Hướng nghiệp Á Âu,Hồ Chí Minh,$612.24-1020.41,,Careerviet
ERP System Analyst (1 year contract),systems analyst,Intermediate,3,Công ty TNHH Onpoint,Hồ Chí Minh,Negotiable,ERP,Careerviet
[I1] NHÂN VIÊN NETWORK,system administrator,Junior,1-3,BellSystem24-Việt Nam,Hồ Chí Minh,$489.80-571.43,"AWS, Linux, VMware, TCP/IP",Careerviet
Chuyên viên cao cấp Quản trị rủi ro Công nghệ thông tin,data analyst,Intermediate,3-5,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,$816.33-1428.57,"Python, SQL, Excel",Careerviet
Sales Manager,SAP consultant,Junior,2,CÔNG TY CỔ PHẦN CÔNG NGHỆ FOXAI,Hà Nội,Negotiable,ERP,Careerviet
CVCC/Chuyên gia Vận hành dịch vụ Cloud - MSB - KCN - 3I091,DevOps engineer,Junior,2-3,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,Negotiable,"Python, AWS, Ansible, Chef, Puppet, Linux, Bash, Selenium, Firewall",Careerviet
ERP Business Analyst & Operations Manager,business analyst,Lead/Expert,8-12,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Negotiable,,Careerviet
Chuyên viên phân tích nghiệp vụ (BA) - ERP,N/A,Intermediate,3,Tập Đoàn Karofi Holding,Hà Nội,$734.69-816.33,,Careerviet
Customer Service Specialist,N/A,Junior,2-3,Viet Thai International,Hồ Chí Minh,Negotiable,,Careerviet
Data Engineer,data engineer,Junior,2,Concung.com - Con Cung Joint Stock Company,Hồ Chí Minh,Negotiable,"Python, SQL, Power BI, AWS, Azure, GCP, Hadoop, Big Data, ETL",Careerviet
Chuyên viên Kinh doanh (Account Manager),data analyst,Junior,2,Công ty TNHH Viettel - CHT,Hồ Chí MinhHà Nội,Negotiable,Excel,Careerviet
110814 - Sales Manager (HCM) - Communication,N/A,Senior,5,"RGF HR Agent Vietnam Co., LTD",Hồ Chí Minh,$15306.12-1836.73,,Careerviet
Nhân Viên Bảo Đảm Chất Lượng,data analyst,Junior,2-3,Trường Đại Học Tân Tạo,Long An,Negotiable,Excel,Careerviet
POS Specialist,SAP consultant,Intermediate,3-5,Viet Thai International,Hồ Chí Minh,Negotiable,ERP,Careerviet
Trưởng nhóm Vận hành,N/A,Intermediate,3,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,Negotiable,,Careerviet
Database Administration - Oracle (Senior Specialist / Expert),database administrator,Senior,3-6,FE CREDIT,Hồ Chí Minh,$1000.00-2000.00,"MySQL, Linux, Unix, ETL",Careerviet
Nhân Viên Khảo Thí,data analyst,Junior,2-3,Trường Đại Học Tân Tạo,Long An,Negotiable,Excel,Careerviet
[Ngành Cảng] Nhân Viên Phân Tích Nghiệp Vụ Công Nghệ Thông Tin,SAP consultant,Intermediate,3,Công Ty Cổ Phần Đồng Tâm,Long AnHồ Chí Minh,Negotiable,"UI/UX, SAP, ERP",Careerviet
"Nhân viên kinh doanh phần mềm, giải pháp",N/A,Intermediate,1-5,CÔNG TY CỔ PHẨN TẬP ĐOÀN MK,Hà Nội,$612.24-1428.57,,Careerviet
Head of Ecosystem Center - Hà Nội - TA003,data scientist,Senior,5-10,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,AI,Careerviet
Kỹ sư Tech support Cloud,IT professional,Junior,2,Công ty TNHH Viettel - CHT,Hà Nội,Negotiable,"Linux, VMware",Careerviet
Chuyên viên Lập trình ứng dụng,DevOps engineer,Intermediate,3-5,Công Ty CP Tập Đoàn Tân Long,Hồ Chí Minh,Negotiable,"SQL, Docker, AWS, Azure, CI/CD, Microservices",Careerviet
Junior Account,N/A,Junior,N/A,Công ty TNHH Levinci,Hồ Chí Minh,$408.16-734.69,,Careerviet
Chuyên Viên/ CVCC Kiểm Thử Phần Mềm (Tester),QA engineer,Junior,1,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hà Nội,Negotiable,"Excel, MS Excel, JIRA, Confluence, Agile",Careerviet
Technical Support (Night Shift),IT support,Junior,1-3,CÔNG TY CỔ PHẦN MAC MARKETING,Hồ Chí Minh,$571.43-653.06,"PC, Networking",Careerviet
Nhân Viên Kinh Doanh Phần Mềm (HN),N/A,Junior,1,Công Ty TNHH Tư Vấn Kỹ Thuật Và Tin Học Thương Mại Viet C.A.D,Hà Nội,$367.35-612.24,,Careerviet
Business Development Specialist,data analyst,Junior,2-3,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,$1020.41-1428.57,Business Intelligence,Careerviet
Senior Nodejs Backend Developer (Chuyên Viên Lập Trình),backend developer,Senior,2-4,CÔNG TY CỔ PHẦN KING FOOD MARKET,Hồ Chí Minh,$857.14-1632.65,"NodeJS, MongoDB, Docker, MySQL, Redis, ElasticSearch, Git, CI/CD, Kafka, RabbitMQ",Careerviet
SAP ABAP Developer,software developer,Intermediate,3,Tập Đoàn Karofi Holding,Hà Nội,$1020.41-1224.49,"SQL, SAP, ERP",Careerviet
Nhân Viên Kinh Doanh Phần Mềm (HCM),N/A,Junior,1,Công Ty TNHH Tư Vấn Kỹ Thuật Và Tin Học Thương Mại Viet C.A.D,Hồ Chí Minh,$367.35-612.24,,Careerviet
Senior Full Stack Developer,full stack developer,Senior,4-6,CREASIA,Hồ Chí Minh,Negotiable,"SQL, JavaScript, HTML5, CSS3, React, .NET, TypeScript, Microservices",Careerviet
Senior Business Development Executive,N/A,Senior,3,EEO Vietnam,Hồ Chí Minh,Negotiable,,Careerviet
Chuyên Viên Cao Cấp Phát Triển Phần Mềm (Java Backend),backend developer,Intermediate,3-5,Công Ty CP Chứng Khoán VNDIRECT,Hà Nội,Negotiable,"Java, Spring, PostgreSQL, MySQL, Redis, ElasticSearch, GitHub, JIRA, Agile, Scrum, Kafka",Careerviet
Account Manager (Remote),N/A,Intermediate,3-5,CÔNG TY CỔ PHẦN PERMATE GLOBAL,Đà Nẵng,Negotiable,,Careerviet
Quản lý nhóm (Team Leader),tech lead,Lead/Expert,5,Công ty TNHH Giải Pháp Số Toàn Cầu,Hồ Chí Minh,Negotiable,,Careerviet
HO - Khối Kiểm toán nội bộ - Chuyên viên Kiểm toán Công nghệ thông tin,business intelligence analyst,Intermediate,4,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Negotiable,"Python, SQL, Tableau, Power BI",Careerviet
Business Consulting Intern / Thực tập sinh Tư vấn Doanh nghiệp,N/A,Intern/Entry-level,N/A,Công ty TNHH Giải pháp Data V Tech,Hồ Chí Minh,Negotiable,,Careerviet
Fullstack Developer,full stack developer,Intermediate,3,CÔNG TY TNHH CÔNG NGHỆ THỂ THAO OOKK,Hồ Chí Minh,Negotiable,"React, PHP, NodeJS, Firebase",Careerviet
Kỹ sư lập trình nhúng - Embedded Engineer,software engineer,Intermediate,3,Tập Đoàn Karofi Holding,Hà Nội,$816.33-1020.41,"Python, AWS, Linux, Agile",Careerviet
Front- end Developer,software developer,Senior,2-8,CÔNG TY TNHH SX BAO BÌ NAM VIỆT,Hồ Chí Minh,$530.61-734.69,"JavaScript, HTML, CSS, React, UI/UX",Careerviet
Nhân viên IT,IT professional,Junior,2-3,EQuest Education Group (EQG),Hồ Chí Minh,$489.80-571.43,,Careerviet
Senior Data Engineer - Data Platform Center - Hà Nội,data engineer,Senior,3-5,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"CI/CD, Spark, NoSQL, ETL, Airflow",Careerviet
NHÂN VIÊN LẬP TRÌNH CAM CNC,N/A,Any Level,N/A,Công ty TNHH Lập Phúc,Hồ Chí Minh,$408.16-1224.49,,Careerviet
Business Development (Remote),system administrator,Junior,2-3,CÔNG TY CỔ PHẦN PERMATE GLOBAL,Hồ Chí Minh,$408.16-2040.82,Networking,Careerviet
Chuyên Viên Quản Trị Hệ Thống,system administrator,Junior,1-3,CÔNG TY CỔ PHẦN CÔNG NGHIỆP WELDCOM,Hà Nội,$612.24-816.33,"SQL, Azure, MySQL, Linux, VMware, Hyper-V, Nginx",Careerviet
Giảng Viên Quản Trị Mạng Và Quản Trị Hệ Thống (Full-time),N/A,Any Level,N/A,Chương trình Học viện Công nghệ BKACAD,Hà Nội,$816.33-2448.98,,Careerviet
Backend Developer (Golang),backend developer,Intermediate,3-4,Công Ty Cổ Phần Công Nghệ Sen Đỏ,Hồ Chí Minh,$1224.49-1428.57,"Docker, Kubernetes, gRPC, MySQL, Redis, ElasticSearch, Jenkins, Git, CI/CD, NoSQL",Careerviet
Kỹ sư hạ tầng & hỗ trợ công nghệ thông tin,backend developer,Intermediate,3-5,Công ty Cổ phần IntelLife,Hà Nội,$1020.41-2040.82,"Python, Odoo, MongoDB, MySQL, Redis, Linux, VMware, RabbitMQ",Careerviet
Security Operations Center Tier3 Engineer (SOC Tier3),software engineer,Junior,1,Công ty TNHH Viettel - CHT,Hà Nội,Negotiable,Linux,Careerviet
Chuyên viên IT TIẾNG TRUNG,IT professional,Junior,1-3,Công ty TNHH Midea Consumer Electric Vietnam,Bình Dương,$326.53-489.80,,Careerviet
Chuyên viên IT Business Analyst (Hà Nội),business analyst,Intermediate,3,CÔNG TY TNHH FDI FINANCE,Hà Nội,$693.88-1020.41,"SQL, Agile, Scrum",Careerviet
Chuyên viên/Chuyên viên chính Quản trị mạng (Network Engineer),software engineer,Junior,2,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Negotiable,,Careerviet
ERP Leader,data scientist,Lead/Expert,5,Công Ty Cổ Phần Tập Đoàn Y Dược EBC,Hồ Chí Minh,$1224.49-1632.65,"Python, Odoo, PostgreSQL, Git, ERP",Careerviet
Chuyên viên Quản trị Vận hành Cơ sở dữ liệu,data analyst,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,Excel,Careerviet
Chuyên viên cao cấp Mô hình rủi ro,data scientist,Intermediate,3,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"Big Data, Machine Learning, Deep Learning, AI",Careerviet
Chuyên Viên Phát triển phần mềm IT,IT professional,Junior,1-3,Ngân Hàng Thương Mại Cổ Phần Bảo Việt,Hà Nội,$500.00-1000.00,"Java, SQL, Linux, Unix, Business Intelligence",Careerviet
Trợ Lý Giám Đốc,N/A,Junior,1-2,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$408.16-612.24,,Careerviet
Chuyên viên cao cấp an toàn thông tin,N/A,Junior,1,Công ty Cổ phần Chứng khoán Dầu khí (PSI),Hà Nội,Negotiable,,Careerviet
Kiểm toán viên/ Chuyên viên Kiểm toán nội bộ Công nghệ thông tin,data engineer,Intermediate,2-7,VCBS - Chung khoan VCB,Hà Nội,Negotiable,SQL,Careerviet
Chuyên viên Quản trị Vận hành Ứng dụng Core,data analyst,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,Excel,Careerviet
DevOps Engineer,DevOps engineer,Intermediate,2-5,CÔNG TY CỔ PHẦN TƯ VẤN GLOBAL CARE,Hồ Chí Minh,$816.33-1224.49,"SQL, Docker, Kubernetes, AWS, Azure, MySQL, Git, CI/CD, Terraform, Ansible, Chef, Puppet, Linux, Unix, Bash, NoSQL, Firewall, Microservices",Careerviet
Chuyên viên Phân tích Nghiệp vụ - Trung tâm Công nghệ Thông tin,data analyst,Junior,1-3,Ngân Hàng Thương Mại Cổ Phần Bảo Việt,Hà Nội,$500.00-1000.00,Excel,Careerviet
Nhân viên IT phần mềm,IT professional,Junior,1,Công Ty Cổ Phần Bao Bì Việt Hưng Sài Gòn,Đồng Nai,$326.53-448.98,"Python, SQL",Careerviet
Chuyên viên Quản trị Vận hành Ứng dụng ngoài Core,data analyst,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,Excel,Careerviet
Chuyên viên Kiểm thử (Tester),QA engineer,Junior,1-3,Ngân Hàng Thương Mại Cổ Phần Bảo Việt,Hà Nội,$500.00-1000.00,SQL,Careerviet
Senior Data Scientist - Ha Noi - TA133,data scientist,Senior,4-6,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"Python, SQL, Excel, R",Careerviet
Chuyên viên lập trình báo cáo các phân hệ SAP,backend developer,Senior,5,Tổng công ty Cổ phần Bia - Rượu - Nước giải khát Hà Nội (HABECO - Bia Hà Nội),Hà Nội,$612.24-1020.41,"Python, Java, SQL, React, Excel, .NET, Linux, Unix, SAP, ERP, React Native",Careerviet
[G2] Nhân viên Tư Vấn Internet mạng Viettel,N/A,Intern/Entry-level,N/A,BellSystem24-Việt Nam,Hồ Chí Minh,$326.53-612.24,,Careerviet
Data Engineer,data engineer,Intermediate,3,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Negotiable,"Python, SQL, Power BI, AWS, Azure, Hadoop, Spark, NoSQL, SAP, ERP, ETL, Airflow, Kafka",Careerviet
Nhân Viên SEO Marketing [Lương 12-18Tr],data scientist,Senior,3-10,CÔNG TY TNHH IN NHÃN BAO BÌ SÀI GÒN LABEL,Hồ Chí Minh,$489.80-734.69,"AI, SEO",Careerviet
Chuyên Viên Lập trình Backend,backend developer,Junior,2-3,Indovina Bank Ltd.,Hồ Chí Minh,$550.00-1000.00,"Java, Docker, Kubernetes, Spring, PostgreSQL, Restful API, Jenkins, Git, CI/CD, Microservices",Careerviet
Tester,QA engineer,Junior,1-2,CÔNG TY TNHH PHẦN MỀM TIẾP THỊ VIDEO QUỐC TẾ,Hồ Chí Minh,$408.16-612.24,,Careerviet
IT Mobile App Developer,mobile developer,Intermediate,4,CÔNG TY TNHH THỜI TRANG VÀ MỸ PHẨM ÂU CHÂU,Hồ Chí Minh,Negotiable,"React, Firebase, Git, Agile, UI/UX, Android, iOS, Flutter, React Native",Careerviet
Junior Developer,software developer,Junior,1-3,Công Ty Cổ Phần Vacxin Việt Nam,Hồ Chí Minh,Negotiable,"SQL, JavaScript, React, .NET, NodeJS, MongoDB, Angular, Redis, Microservices",Careerviet
Junior IT Support,IT support,Junior,1-2,CÔNG TY CỔ PHẦN MAYCHA,Hồ Chí Minh,$408.16-612.24,,Careerviet
IT Hạ tầng - Chuỗi Cửa hàng,IT professional,Intermediate,3-5,CÔNG TY CỔ PHẦN MAYCHA,Hồ Chí Minh,$816.33-1020.41,,Careerviet
Chuyên viên Quản trị Vận hành Ứng dụng ngoài Core,data analyst,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,Excel,Careerviet
[H6] TỔNG ĐÀI VIÊN CHĂM SÓC KHÁCH HÀNG - HÃNG ĐIỆN MÁY TOSHIBA (Không ca đêm - Không doanh số),business analyst,Any Level,N/A,BellSystem24-Việt Nam,Hồ Chí Minh,$244.90-2653.06,,Careerviet
Chuyên viên Quản trị Vận hành Ứng dụng Core,data analyst,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,Excel,Careerviet
Chuyên viên Kinh doanh (Account Manager),data analyst,Junior,2,Công ty TNHH Viettel - CHT,Hồ Chí MinhHà Nội,Negotiable,Excel,Careerviet
Kinh Doanh Phân Phối,system administrator,Junior,2-3,Công Ty Cổ phần Hệ thống Công Nghệ Hoàng Hải,Hồ Chí Minh,$612.24-1224.49,VMware,Careerviet
Chuyên gia Quản lý Phát hành,embedded systems engineer,Senior,5,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,Negotiable,Agile,Careerviet
Chuyên gia Chuyển đổi phương thức làm việc Agile,data scientist,Senior,8,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,Negotiable,"JIRA, Confluence, Agile",Careerviet
Nhân viên kinh doanh,data analyst,Any Level,N/A,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ OMMANI,Hồ Chí Minh,$326.53-1224.49,Excel,Careerviet
Chuyên viên Quản trị Vận hành Cơ sở dữ liệu,data analyst,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,Excel,Careerviet
Nhân Viên Triển Khai Bản Vẽ Nội Thất Chạy CNC,N/A,Junior,2,CÔNG TY TNHH LA MILAN,Hồ Chí Minh,$734.69-816.33,,Careerviet
NHÂN VIÊN DATA ANALYST,data analyst,Intermediate,1-5,CÔNG TY CỔ PHẦN CÔNG NGHỆ PHẨM BA ĐÌNH,Hà Nội,Negotiable,"SQL, Power BI",Careerviet
110784 - ICT Engineer - Communication,software engineer,Intermediate,3-5,"RGF HR Agent Vietnam Co., LTD",Hà Nội,$1224.49-1510.20,,Careerviet
Deputy IT Ecommerce Platform Manager,IT professional,Senior,5-7,CÔNG TY TNHH THỜI TRANG VÀ MỸ PHẨM ÂU CHÂU,Hồ Chí Minh,Negotiable,"JavaScript, HTML, CSS, PHP, JQuery, AWS, Bootstrap, jQuery, MySQL, GitHub, Agile, SEO",Careerviet
Chuyên viên cao cấp an toàn thông tin,N/A,Junior,1,Công ty Cổ phần Chứng khoán Dầu khí (PSI),Hà Nội,Negotiable,,Careerviet
Chuyên viên cao cấp Mô hình rủi ro,data scientist,Intermediate,3,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"Big Data, Machine Learning, Deep Learning, AI",Careerviet
Trưởng phòng công nghệ thông tin,N/A,Intermediate,3,Công ty Cổ phần Tập đoàn Y Dược Vietlife,Hà Nội,$1224.49-1428.57,,Careerviet
Innovation Program Manager,data scientist,Senior,7-10,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Negotiable,"Analysis, Agile, Scrum",Careerviet
Operational Excellent Manager - Data Analysis,data analyst,Senior,7,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Negotiable,"SQL, Tableau, Power BI, Excel",Careerviet
Data Analyst (6-months Contract),data analyst,Junior,2,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,$938.78,"SQL, Tableau, Power BI, Qlik, Excel, Power Point, Business Intelligence",Careerviet
IT Infra Executive,IT professional,Intermediate,3-5,FamilyMart VietNam Joint Stock Company,Hồ Chí Minh,Negotiable,"AWS, Azure, Linux, VMware, Hyper-V",Careerviet
Chuyên viên cao cấp quản lý rủi ro an toàn thông tin - ROX HO - 3N015,N/A,Senior,5,Tập đoàn ROX (ROX Group),Hà Nội,Negotiable,,Careerviet
Quality Control (Automation),IT professional,Senior,3-10,Red Star Technology Company,Hồ Chí Minh,$1000.00-2500.00,"Python, SQL, AWS, gRPC, Angular, SOAP, Selenium",Careerviet
IT Officer,IT professional,Any Level,N/A,CÔNG TY TNHH B & D LINGERIE VIỆT NAM,Bình Định,Negotiable,,Careerviet
IT Product Operations Specialist,IT professional,Intermediate,1-5,Yes4All Trading Services Company Limited,Hồ Chí Minh,Negotiable,"JIRA, Agile, Scrum",Careerviet
IT Security Governance Specialist,IT professional,Intermediate,3-5,Công ty CP Giáo dục Quốc tế Việt Úc,Hồ Chí Minh,Negotiable,"Analysis, Linux",Careerviet
IT - Security Engineer (An ninh thông tin),security engineer,Intermediate,3,Ngân Hàng TMCP Phương Đông - OCB,Hồ Chí Minh,Negotiable,,Careerviet
IT HelpDesk (F&B),IT support,Intermediate,3,CÔNG TY TNHH TƯ VẤN VÀ ĐẦU TƯ HOÀNG SƠN,Hồ Chí Minh,Negotiable,,Careerviet
Chuyên viên Phân tích dữ liệu,data engineer,Junior,2-3,Công Ty Cổ Phần Tập Đoàn Địa Ốc Kim Oanh,Hồ Chí Minh,Negotiable,"Python, SQL",Careerviet
Nhân viên Kỹ thuật IT,IT professional,Junior,2,Công Ty Tnhh Thương Mại Dịch Vụ Xuất Nhập Khẩu Thế Giới Baby,Hồ Chí Minh,$367.35-612.24,,Careerviet
Frontend Developer Specialist,frontend developer,Intermediate,2-5,Cổ Phần Kết Nối Nhân Tài - Talentnet Corporation,Hồ Chí Minh,Negotiable,"JavaScript, HTML, HTML5, CSS, CSS3, Angular, TypeScript, Sass, Unity",Careerviet
Business Intelligence,business intelligence analyst,Junior,2,Concung.com - Con Cung Joint Stock Company,Hồ Chí Minh,Negotiable,"SQL, Power BI, Data science, Analysis, Business Intelligence",Careerviet
Sales software manager,IT professional,Intermediate,2-5,CÔNG TY TNHH CÔNG NGHỆ GLOBAL ADVN,Hồ Chí Minh,$938.78-1428.57,Analysis,Careerviet
"DevOps Engineer (Python, Nodejs, Java) - Khối Ngân hàng số (HO24.131)",DevOps engineer,Junior,2,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Python, Java, NodeJS, Docker, AWS, Azure, Linux",Careerviet
Data Scientist - Khối Dữ liệu (HO24.134),data scientist,Intermediate,3,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Product manager,product manager,Junior,2,Công ty TNHH Viettel - CHT,Hà Nội,Negotiable,,Careerviet
Chuyên Viên Thẩm Định Dự án Công nghệ,N/A,Junior,1-2,Tổng công ty Bưu điện Việt Nam,Hà Nội,$612.24-816.33,,Careerviet
Chuyên viên/CVCC Phân tích quản trị - Khối Dữ liệu (HO24.146),business intelligence analyst,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"SQL, Tableau, Power BI",Careerviet
Chuyên viên/CVCC Mô hình kinh doanh (Data scientist) - Khối Dữ liệu (HO24.141),data scientist,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"SQL, Tableau, Power BI",Careerviet
Senior IT Security Specialist (Infrastructure),IT professional,Senior,3-5,FE CREDIT,Hồ Chí Minh,$1000.00-1600.00,"Python, PHP",Careerviet
Chuyên viên/CVCC/Chuyên gia Quản lý cấu trúc dữ liệu - Khối Dữ liệu (HO24.140),data analyst,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,Tableau,Careerviet
Chuyên viên/CVCC Công nghệ mô hình (AI/ML Ops) - Khối Dữ liệu (HO24.142),data engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Python, SQL, Docker, Kubernetes, Jenkins, CI/CD, Hadoop, Spark, AI, R, Airflow, Kafka",Careerviet
Business Analyst - Khối Dữ liệu (HO24.136),business analyst,Junior,2,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,SQL,Careerviet
Lập trình viên Backend - Backend Developer (Java) - Khối Ngân hàng số (HO24.130),backend developer,Intermediate,3,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Java, HTML5, JQuery, AWS, Azure, GCP, Bootstrap, jQuery, Spring, PostgreSQL, MySQL, REST API, AI",Careerviet
Data Analyst - Khối Dữ liệu (HO24.133),data analyst,Junior,2,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Data Engineer - Khối Dữ liệu (HO24.137),data engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Tableau, AWS",Careerviet
Chuyên viên Cao cấp và Chuyên gia Chính sách và chất lượng dữ liệu - Khối Dữ liệu (HO24.88),N/A,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Data Architect - Khối Dữ liệu (HO24.138),IT professional,Senior,5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Chuyên viên/CVCC Kiểm định mô hình (Model Validation) - Khối Dữ liệu (HO24.143),data scientist,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Python, SQL, Tableau, Power BI, MATLAB, R",Careerviet
Chuyên viên/CVCC Phân tích Khách hàng doanh nghiệp - Khối Dữ liệu (HO24.145),business intelligence analyst,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"SQL, Tableau, Power BI",Careerviet
Tester - Khối Dữ liệu (HO24.135),QA engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,SQL,Careerviet
"CV/CVCC PHÁT TRIỂN HỆ THỐNG TÍCH HỢP, THANH TOÁN",backend developer,Intermediate,2-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Negotiable,"Java, MongoDB, Docker, AWS, Spring, PostgreSQL, MySQL, Git, GitHub, NoSQL, Agile, Scrum, Kafka, Apache",Careerviet
Trưởng Phòng Kinh Doanh Phần Mềm,SAP consultant,Junior,1-2,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$612.24-816.33,ERP,Careerviet
Senior Data Engineer,data engineer,Senior,3-5,CÔNG TY TÀI CHÍNH TNHH NGÂN HÀNG TMCP SÀI GÒN - HÀ NỘI  (SHBFinance),Hà Nội,Negotiable,"SQL, Big Data, ETL",Careerviet
Senior IT Governance Specialist,IT professional,Senior,3-5,FE CREDIT,Hồ Chí Minh,$1000.00-1500.00,,Careerviet
IT System Administrator,system administrator,Intermediate,2-5,Vietnamese-German University (VGU),Bình Dương,$693.88-1020.41,"SQL, Azure, MySQL, Linux, VMware, Hyper-V, IIS",Careerviet
NHÂN VIÊN IT,IT professional,Senior,2-15,Công ty cổ phần THH Decor (Nesta),Hưng YênHà Nội,$408.16-612.24,,Careerviet
Trưởng nhóm IT phần mềm_ Nhà máy 4,IT professional,Senior,5-10,CÔNG TY TRÁCH NHIỆM HỮU HẠN SÀI GÒN PRECISION,Hồ Chí Minh,Negotiable,Python,Careerviet
Chuyên viên chính/Chuyên viên cao cấp vận hành mô hình - Trung tâm Quản trị dữ liệu,data engineer,Intermediate,2-7,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Negotiable,"Docker, Kubernetes, Jenkins, CI/CD, TensorFlow, Keras, PyTorch, Hadoop, Spark, Airflow, Kafka",Careerviet
Chuyên viên cao cấp Cảnh báo sớm Công nghệ thông tin,N/A,Intermediate,3-5,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Negotiable,,Careerviet
Finance Management System Development,data engineer,Intermediate,3-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Negotiable,"SQL, AWS, PostgreSQL, MySQL, Spark, Agile, Scrum, SAP, ETL",Careerviet
IT Governance Manager,IT professional,Intermediate,3-5,CÔNG TY TNHH THỜI TRANG VÀ MỸ PHẨM ÂU CHÂU,Hồ Chí Minh,Negotiable,Analysis,Careerviet
Data Engineering,data engineer,Intermediate,1-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Negotiable,"Python, Java, SQL, AWS, PostgreSQL, MySQL, Spark, NoSQL, Agile, Scrum, R",Careerviet
Chuyên viên Cao cấp Kiểm soát chất lượng (QA) - TA160,backend developer,Senior,3-7,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà NộiHồ Chí Minh,Negotiable,"SOAP, Agile",Careerviet
Chuyên viên Vận hành ứng dụng hạ tầng doanh nghiệp,N/A,Intermediate,1-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Negotiable,,Careerviet
