Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform
Application Engineer (Microsoft Dynamics 365 and Power Platform),software engineer,Senior,3-7,De Heus LLC,Hồ Chí Minh,Negotiable,"SQL, Azure, ERP",Careerviet
Chuyên viên Quản lý rủi ro công nghệ thông tin,N/A,Intermediate,2-5,Ngân Hàng Thương Mại Cổ Phần Nam Á,Hồ Chí Minh,$734.69-1020.41,,Careerviet
Chuyên viên cao cấp (Dự án Xếp hạng tín dụng nội bộ),data scientist,Intermediate,3-5,Ngân Hàng Thương Mại Cổ Phần Nam Á,Hồ Chí Minh,$897.96-1632.65,"Python, Java, SQL, JavaScript, HTML, CSS, Excel, PHP, Machine Learning, R",Careerviet
Junior Mobile Developer (Flutter),mobile developer,Junior,2-5,Công Ty Cổ Phần Phương Tiện Điện Thông Minh Selex,Hà Nội,$1000.00-1500.00,"Restful API, Git, UI/UX, Android, iOS, Flutter",Careerviet
Mobile Developer Junior (Mạnh Flutter),mobile developer,Junior,3-5,Công Ty Cổ Phần Phương Tiện Điện Thông Minh Selex,Hà Nội,$800.00-1500.00,"Git, Android, iOS, Flutter",Careerviet
[A9] BSV Tuyển Tổng Đài Viên Đối Tác Tập Đoàn Viettel AP Tại Phạm Văn Đồng (Nhận Sinh Viên Chờ Bằng),N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$244.90-367.35,,Careerviet
"Chuyên Viên IT (Tiếng Trung, Sản Xuất)",IT professional,Intermediate,3-5,Headhunter HRchannels Group,Bình DươngHà NamHà Nội,$816.33-1224.49,ERP,Careerviet
SENIOR DATA ANALYST,data analyst,Senior,3-5,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Negotiable,,Careerviet
Chuyên gia An toàn thông tin - Khối Rủi ro và Dữ liệu (OB sau Tết),N/A,Intermediate,3-5,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,Negotiable,,Careerviet
Senior Business Analyst (Digital Lending/LOS) - Risk Strategy Department - Ho Chi Minh - TA108,business analyst,Senior,4-8,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hồ Chí Minh,Negotiable,"SQL, Power BI, Excel, Power Point",Careerviet
Customer Service/Service Desk Specialist,N/A,Any Level,N/A,NETNAM CORP.,Hồ Chí Minh,Negotiable,,Careerviet
Chuyên viên kiểm thử phần mềm – Manual Tester(Mới),QA engineer,Junior,1-2,Công ty CP Công nghệ giáo dục Trường học trực tuyến (ONSCHOOL),Hà Nội,$489.80-734.69,JIRA,Careerviet
Giám Đốc Dự Án Công Nghệ (Blockchain)(Mới),N/A,Senior,5,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,Negotiable,,Careerviet
Business Analyst(Mới),business analyst,Junior,2,CÔNG TY TNHH TEENUP,Hà Nội,$448.98-1020.41,"Agile, Scrum, Figma",Careerviet
Chuyên viên phát triển ứng dụng(Mới),backend developer,Any Level,N/A,Ngân Hàng Thương Mại Cổ Phần Nam Á (Nam A Bank),Hồ Chí Minh,$571.43-816.33,Java,Careerviet
Dot Net Developer(Mới),software developer,Junior,2-3,Wipro Consumer Care Vietnam,Bình Dương,Negotiable,"JavaScript, React, .NET, Docker, Angular, TypeScript, Git, NoSQL, RabbitMQ",Careerviet
Data Management Executive(Mới),N/A,Any Level,N/A,Abbott,Hồ Chí Minh,Negotiable,,Careerviet
Scrum Master(Mới),scrum master,Intermediate,3-5,VIETNAM GOBUY E-COMMERCE - CÔNG TY TNHH THƯƠNG MẠI ĐIỆN TỬ GOBUY VIỆT NAM,Hồ Chí Minh,$816.33-1428.57,"JIRA, Confluence, Agile, Scrum",Careerviet
Quản lý doanh thu  (Revenue Manager)(Mới),data analyst,Intermediate,3-5,Soctrip,Hà Nội,Negotiable,"SQL, Tableau, Excel",Careerviet
Chuyên viên phân tích doanh thu (Revenue Analyst)(Mới),data analyst,Junior,2-3,Soctrip,Hà Nội,Negotiable,"SQL, Tableau, Excel",Careerviet
Nhân Viên Tư Vấn Phần Mềm EOffice(Mới),N/A,Junior,2-3,LacViet Computing Corporation,Hồ Chí Minh,Negotiable,,Careerviet
IT Business Analyst Executive(Mới),business analyst,Junior,1-2,CÔNG TY TNHH Y TẾ VIỆT TIẾN,Hồ Chí Minh,$408.16-571.43,,Careerviet
Data Analytic Specialist (Contractor 1 year)(Mới),data analyst,Intermediate,3-5,Công Ty Cổ Phần GreenFeed Việt Nam,Hồ Chí Minh,Negotiable,"SQL, Tableau, Power BI, Qlik, Excel, MS Excel, Data science, Azure, SAP, ERP, BigQuery",Careerviet
Chuyên Viên Kinh Doanh Phần Mềm,data analyst,Any Level,N/A,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ OMMANI,Hà Nội,$326.53-1224.49,"Excel, PC",Careerviet
DATA ENGINEER UPTO 40M,data engineer,Junior,2,CÔNG TY TNHH ĐẦU TƯ VÀ TƯ VẤN EUREKA,Hà Nội,$816.33-1632.65,"Python, SQL, HTML, CSS, MongoDB, AWS, Azure, GCP, PostgreSQL, MySQL, Big Data, NoSQL, ETL",Careerviet
[A6] Nhân viên kiểm duyệt hổ sơ cho Nhà mạng Viettel,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$285.71-367.35,,Careerviet
Senior Data Engineer,data engineer,Senior,3-4,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$816.33-1224.49,"Python, Java, SQL, AWS, Azure, Hadoop, Spark, Big Data, ETL",Careerviet
Nhân Viên Chăm Sóc Khách Hàng (Tiếng Trung),N/A,Intermediate,1-5,CÔNG TY TNHH TRIN TECH,Hồ Chí Minh,$612.24-1020.41,,Careerviet
UX Content Writer,UX/UI designer,Intermediate,2-5,Công Ty Cổ Phần Metub Việt Nam,Hà Nội,Negotiable,Figma,Careerviet
Nhân Viên Kinh Doanh,N/A,Junior,1-2,CÔNG TY CỔ PHẦN GIẢI PHÁP VÀ CÔNG NGHỆ VIETNIX,Hồ Chí Minh,$326.53-612.24,,Careerviet
Senior Mobile Dev (Chuyên viên phát triển ứng dụng Mobile),mobile developer,Senior,5-10,CÔNG TY CỔ PHẦN ONEFIN VIỆT NAM,Hồ Chí Minh,$1224.49-1632.65,"Firebase, Restful API, Git, Android, Flutter",Careerviet
Senior QC (Chuyên viên kiểm thử phần mềm),database administrator,Senior,5-10,CÔNG TY CỔ PHẦN ONEFIN VIỆT NAM,Hồ Chí MinhHà Nội,$1224.49-1632.65,"MongoDB, MySQL",Careerviet
Odoo Developer,software developer,Intermediate,2-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"Python, Odoo, PostgreSQL, Linux, Apache",Careerviet
Lead/Senior Digital Performance Marketing,IT professional,Senior,3-10,Red Star Technology Company,Hồ Chí MinhHà Nội,$1000.00-3000.00,"Power BI, SEO",Careerviet
(Senior) IOT Device Support Engineer,software engineer,Senior,3-7,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,Negotiable,,Careerviet
Data Analysis/Data Engineer,data engineer,Intermediate,2-5,"Rochdale Spears Co., Ltd.",Bình Dương,Negotiable,"Python, SQL, ETL, R",Careerviet
CHUYÊN VIÊN TƯ VẤN GIẢI PHÁP CNTT - PRESALE (BA/ TESTER),QA engineer,Any Level,N/A,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ HCTECH,Bình DươngĐà Nẵng,Negotiable,,Careerviet
Nhân Viên Kinh Doanh Phần Mềm,N/A,Junior,2,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ HCTECH,Bình DươngĐà Nẵng,Negotiable,,Careerviet
Chuyên Viên Kinh Doanh - Đối Ngoại,N/A,Junior,2,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ HCTECH,Bình DươngĐà Nẵng,Negotiable,,Careerviet
Techlead Odoo,IT professional,Lead/Expert,5,Công ty CP Truyền thông và Công nghệ ICOMM Việt Nam,Hà Nội,Negotiable,"Python, SQL, JavaScript, HTML, CSS, AJAX, Odoo, NodeJS, JQuery, Docker, jQuery, PostgreSQL, Git, Linux",Careerviet
Nhân Viên IT Văn Phòng,IT professional,Junior,1-2,Công Ty Cổ Phần Thiết Kế Và Xây Dựng Giza Việt Nam,Hà Nội,$408.16-612.24,,Careerviet
IT DevOps Engineer,DevOps engineer,Intermediate,3,CÔNG TY TNHH THỜI TRANG VÀ MỸ PHẨM ÂU CHÂU,Hồ Chí Minh,Negotiable,"Docker, Kubernetes, AWS, Azure, GCP, Jenkins, CI/CD, Terraform, Agile",Careerviet
"Chuyên viên tư vấn, triển khai ERP-SAP module SD",SAP consultant,Intermediate,3-5,Công Ty Cổ Phần Hum,Hồ Chí Minh,$816.33-1428.57,SAP,Careerviet
Chuyên viên Giám sát An ninh thông tin,security engineer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,Firewall,Careerviet
Chuyên viên Phân tích Dữ liệu (Khối CNTT),data engineer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"SQL, NoSQL, SAP",Careerviet
Chuyên viên Hỗ trợ Phần mềm Ứng dụng,data engineer,Any Level,N/A,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,SQL,Careerviet
Kiến trúc Dữ liệu,data engineer,Intermediate,4,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"Python, SQL, Big Data, NoSQL, ETL, R",Careerviet
Kiến trúc Ứng dụng,backend developer,Intermediate,4,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"Python, Java, Docker, Kubernetes, Linux, Microservices",Careerviet
Chuyên viên Quản trị Vận hành Phần mềm Ứng dụng,backend developer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"Java, SQL, PHP, Docker, MySQL, Linux, Nginx",Careerviet
Quản trị dự án CNTT,N/A,Senior,5,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,,Careerviet
Chuyên viên Đánh giá An toàn bảo mật hệ thống CNTT,backend developer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"Python, Java, Excel, Power Point, PHP",Careerviet
Chuyên viên Quản trị Vận hành Hệ thống,data analyst,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,Excel,Careerviet
Cộng tác viên Dịch vụ hạ tầng công nghệ,N/A,Any Level,N/A,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Negotiable,,Careerviet
"Chuyên viên Phân tích Nghiệp vụ - Khối CNTT (Dự án CLOS, RLOS. CAR.CSS)",data scientist,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"AI, Agile, Kanban",Careerviet
Chuyên viên Phát triển Phần mềm Ứng dụng,frontend developer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"Java, SQL, JavaScript, HTML, HTML5, CSS, CSS3, Spring, Linux, Unix, SAP",Careerviet
Chuyên viên Phân tích nghiệp vụ CNTT (Nghiệp vụ thẻ),N/A,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,,Careerviet
Chuyên viên phát triển CoreBank - Dự án nâng cấp CoreBanking,data engineer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"Java, SQL",Careerviet
Chuyên viên Kiểm thử phần mềm (Automation Tester),QA engineer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"JavaScript, Excel, Power Point, TypeScript, Git, CI/CD, Puppeteer, Selenium",Careerviet
Chuyên Viên Công Nghệ Thông Tin,N/A,Intermediate,3-5,Công ty TNHH Gia Hòa,Bình Thuận,Negotiable,,Careerviet
NodeJS Backend Developer,backend developer,Intermediate,2-4,CÔNG TY CỔ PHẦN GIÁO DỤC SAPP,Hà Nội,$408.16-1020.41,"NodeJS, Express, Nest, MongoDB, Docker, Kubernetes, AWS, gRPC, PostgreSQL, MySQL, Redis, Restful API, Git, NoSQL",Careerviet
ReactJS Frontend Developer,frontend developer,Intermediate,2-4,CÔNG TY CỔ PHẦN GIÁO DỤC SAPP,Hà Nội,$408.16-1020.41,"JavaScript, HTML5, CSS, CSS3, AJAX, React, AWS, TypeScript, Sass, Firebase, Restful API, Linux, SEO",Careerviet
ERP Business Analyst,business analyst,Junior,1-2,CÔNG TY CỔ PHẦN GIÁO DỤC SAPP,Hà Nội,$489.80-816.33,"Analysis, SAP, ERP",Careerviet
PHP Magento,frontend developer,Intermediate,2-4,Công ty TNHH Levinci,Hồ Chí Minh,$612.24-1020.41,"JavaScript, HTML, CSS, PHP, JQuery, jQuery, SOAP, Git, SEO",Careerviet
CHUYÊN VIÊN PHẦN MỀM,SAP consultant,Junior,2-3,Công ty TNHH SX và TM  BQ,Đà Nẵng,$530.61-693.88,"Java, SQL, SAP, ERP",Careerviet
Trưởng Nhóm Quản Lý Phần Mềm & Cơ Sở Dữ Liệu,database administrator,Senior,5,TẬP ĐOÀN Y TẾ VIỆT NGA,Hà Nội,Negotiable,"SQL, PostgreSQL",Careerviet
"Senior System Administrator (Linux, Database)",system administrator,Senior,N/A,Simpson Strong Tie Viet Nam Company Limited,Hồ Chí Minh,Negotiable,,Careerviet
Trưởng Nhóm Lập Trình,SAP consultant,Junior,2-3,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$1551.02-1836.73,ERP,Careerviet
Nhân Viên Phân Tích Nghiệp Vụ (Business Analyst),business analyst,Junior,1-2,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$489.80-734.69,"Odoo, ERP",Careerviet
Scrum Master,scrum master,Junior,1-2,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$489.80-734.69,"Excel, Agile",Careerviet
Nhân viên Kiểm thử (Tester),QA engineer,Junior,1-2,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$489.80-612.24,SQL,Careerviet
[C15] Cầu Giấy - Nhân Viên Chăm Sóc Khách Hàng Truyền Hình Số K+ Xoay Ca Linh Hoạt,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$244.90-367.35,,Careerviet
[C15] Tổng Đài Viên Cho Nhà Mạng Viettel (Thuần CSKH),N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$244.90-367.35,,Careerviet
[C15] Bắc Từ Liêm - Kiểm Duyệt Hồ Sơ Bằng Hình Ảnh Nhà Mạng Viettel,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$244.90-367.35,,Careerviet
[C15] Cầu Giấy - Nhân Viên Chăm Sóc Khách Hàng Đài Truyền Hình VTVCAB,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$244.90-367.35,,Careerviet
[C15] Nhân Viên Chăm Sóc Khách Hàng Cho Mạng Vinaphone Line Di Động,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hồ Chí Minh,$244.90-326.53,,Careerviet
[C15] Nhân Viên Chăm Sóc Khách Hàng Cho Dự Án Lychee 82X Mảng Làm Đẹp,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$244.90-326.53,,Careerviet
Collections Portfolio Management Expert,data scientist,Lead/Expert,4-6,FE CREDIT,Hồ Chí Minh,Negotiable,"Python, SQL, SAS",Careerviet
Senior/Expert IT Security Specialist (Infrastructure),IT professional,Senior,4-10,FE CREDIT,Hồ Chí Minh,$1000.00-2000.00,"Python, PHP",Careerviet
Chuyên viên Quản lý Sự Cố IT,IT professional,Junior,1-2,FE CREDIT,Hồ Chí Minh,Negotiable,,Careerviet
Senior IT Business Analyst Specialist,business analyst,Senior,4-6,FE CREDIT,Hồ Chí Minh,$1000.00-1800.00,"Analysis, MySQL, SOAP, Agile",Careerviet
Senior IT Business Analyst - Trading Platform (Dstock),business analyst,Senior,3-5,Công Ty CP Chứng Khoán VNDIRECT,Hà Nội,Negotiable,"Agile, Scrum",Careerviet
Chuyên viên Quản trị Vận hành Cơ sở dữ liệu,data analyst,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,Excel,Careerviet
Chuyên viên Quản trị Vận hành Ứng dụng Core,data analyst,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,Excel,Careerviet
Chuyên gia Scrum Master (App Fintech),scrum master,Junior,2,CÔNG TY CỔ PHẦN KINH DOANH F88,Hồ Chí Minh,Negotiable,"JIRA, Agile, Scrum",Careerviet
Chuyên viên cao cấp Mô hình rủi ro,data scientist,Intermediate,3,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"Big Data, Machine Learning, Deep Learning, AI",Careerviet
Chuyên viên Quản trị Vận hành Ứng dụng ngoài Core,data analyst,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,Excel,Careerviet
IT Helpdesk,IT support,Junior,1-3,Công ty Cổ phần Sube Việt Nam,Hà Nội,$367.35-571.43,PC,Careerviet
Senior WordPress Developer,software developer,Senior,3-10,Red Star Technology Company,Hồ Chí Minh,$1800.00-2500.00,"Python, SQL, JavaScript, HTML, HTML5, CSS, CSS3, PHP, JQuery, jQuery, Laravel, Git, NoSQL, Responsive Design, WordPress",Careerviet
GRAPHIC DESIGNER CUM VIDEO EDITOR,IT professional,Junior,2,Công ty TNHH Tư Vấn Đầu Tư Immica,Hồ Chí Minh,$693.88,PC,Careerviet
Business Analyst (ERP-ODOO)- Đi làm ngay,business analyst,Junior,1,Công ty Cổ phần đầu tư phát triển máy Việt Nam,Hà Nội,$489.80-734.69,"Odoo, ERP",Careerviet
Business Analyst (Digital Lending),business analyst,Junior,2-3,LOTTE FINANCE VIETNAM,Hà Nội,$775.51-1020.41,"Analysis, Agile, UI/UX",Careerviet
GAME DESIGNER - LẬP KẾ HOẠCH CHO GAME,game developer,Any Level,N/A,Koei Tecmo Software Vietnam,Hà Nội,Negotiable,,Careerviet
[C15] Kiểm Duyệt Hồ Sơ Bằng Hình Ảnh Nhà Mạng Viettel Không Yêu Cầu Kinh Nghiệm,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$244.90-367.35,,Careerviet
[C15] Nhân Viên Trực Tổng Đài Cho Nhà Mạng Viettel (Thuần CSKH),N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$244.90-367.35,,Careerviet
[B8] Tổng Đài Viên Viettel Kênh Viettel Money Xoay Ca Linh Hoạt,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$244.90-367.35,,Careerviet
Kiến trúc Hệ thống,system administrator,Senior,8,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,Linux,Careerviet
Trưởng nhóm Vận hành,N/A,Intermediate,3,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà NộiHồ Chí Minh,Negotiable,,Careerviet
Risk Modelling Senior - Hà Nội - TA107,data scientist,Senior,3,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"Python, SQL, SAS, R",Careerviet
Nhân viên phân tích thiết kế hệ thống phần mềm (IT BUSINESS ANALYST),business analyst,Junior,2-3,Công ty TNHH Nasys,Hồ Chí Minh,$408.16-693.88,"Figma, SAP, ERP",Careerviet
Scientific Client Partnership(Mới),N/A,Any Level,N/A,Cty BioTuring,Hồ Chí Minh,Negotiable,,Careerviet
Moldflow Engineer(Mới),software engineer,Junior,1-3,Công ty TNHH framas Korea Vina,Đồng Nai,Negotiable,,Careerviet
Kỹ sư Phân tích nghiệp vụ - Business Analyst(Mới),business analyst,Junior,2-3,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,$612.24-816.33,,Careerviet
Nhân viên IT Helpdesk(Mới),IT support,Intermediate,1-5,Công ty TNHH Thực Phẩm Sạch Thương Mại T&P,Hà Nội,$408.16-612.24,"Excel, Power Point",Careerviet
IT Staff(Mới),IT professional,Any Level,N/A,"YKK Vietnam Co., Ltd",Hồ Chí Minh,$489.80-571.43,,Careerviet
TRƯỞNG PHÒNG DỮ LIỆU(Mới),N/A,Intermediate,4,CÔNG TY TNHH TẬP ĐOÀN THẨM ĐỊNH GIÁ SUNVALUE,Hồ Chí Minh,Negotiable,,Careerviet
CHUYÊN VIÊN DỮ LIỆU(Mới),N/A,Junior,1,CÔNG TY TNHH TẬP ĐOÀN THẨM ĐỊNH GIÁ SUNVALUE,Hồ Chí Minh,Negotiable,,Careerviet
Machine Learning Engineer Expert - Hà Nội - TA133(Mới),software engineer,Lead/Expert,6-8,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"Python, SQL, Excel, Data science, Statistics, Big Data, Machine Learning, Data Mining, R",Careerviet
Lập trình viên Flutter(Mới),mobile developer,Junior,2-3,Công ty CP IIG Việt Nam,Hà Nội,$816.33-1020.41,"SQL, .NET, MongoDB, Flutter",Careerviet
Lập trình viên Node.js(Mới),data engineer,Junior,2-3,Công ty CP IIG Việt Nam,Hà Nội,$816.33-1224.49,"SQL, Node.js, Express, Nest, MongoDB, Redis, Git, CI/CD, NoSQL",Careerviet
Lập trình viên .NET Core(Mới),backend developer,Junior,2-3,Công ty CP IIG Việt Nam,Hà Nội,$816.33-1224.49,"SQL, React, MongoDB, Restful API, Git, CI/CD",Careerviet
Devops Engineer(Mới),DevOps engineer,Junior,2-3,Công ty CP IIG Việt Nam,Hà Nội,$816.33-1224.49,"Python, Docker, Kubernetes, Jenkins, Git, CI/CD, Bash",Careerviet
[A9] Tuyển Tổng Đài Viên Đối Tác Tập Đoàn Viettel Tại Bắc Từ Liêm - Làm Việc Xoay Ca Luân Phiên Linh Hoạt (Viettel AP)(Mới),N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$244.90-367.35,,Careerviet
"Research Analyst (Data analyst, Market research)(Mới)",data analyst,Intermediate,2-5,CÔNG TY TNHH MTV PHẦN MỀM TIẾP THỊ THỂ THAO,Hồ Chí Minh,$816.33-10000.00,"Excel, Statistics, Analysis, SAS",Careerviet
"Senior Fullstack Developer (C#, Java) - Integrated Risk - Hà Nội - TA107(Mới)",full stack developer,Senior,2-3,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"SQL, Analysis, AWS, Azure, Git, Big Data",Careerviet
Nhân viên Chăm Sóc Khách Hàng,SAP consultant,Junior,1,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$326.53-612.24,"Odoo, ERP",Careerviet
Trợ lý kiêm Phiên dịch Tiếng Nhật (N2),N/A,Intermediate,2-5,Công Ty TNHH Lampart,Hồ Chí Minh,Negotiable,,Careerviet
Salesforce Developers (English speaking),software developer,Intermediate,3-5,HR Vietnam’s ESS Client,Hồ Chí Minh,Negotiable,"Python, Java, React, Azure, CI/CD, AI, Agile, Salesforce",Careerviet
Senior ERP System Analyst,systems analyst,Senior,5-7,Coherent Vietnam,Đồng Nai,Negotiable,"SQL, Power BI, SAP, ERP",Careerviet
Senior RPA Developer (English speaking),software developer,Senior,1-2,HR Vietnam’s ESS Client,Hồ Chí Minh,Negotiable,"Git, CI/CD, Machine Learning, Agile, Scrum, Kanban",Careerviet
Game Server Programmer,game developer,Senior,3-7,CÔNG TY TNHH ONEUNIVERSE VN,Hồ Chí Minh,$816.33-2448.98,"Java, Spring, MySQL, Redis, Linux",Careerviet
Unity Developer (Unity / C#),software developer,Senior,3-10,CÔNG TY TNHH ONEUNIVERSE VN,Hồ Chí Minh,$816.33-2040.82,"Git, Android, iOS, Unity, Game Development",Careerviet
