Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform
Data Scientist - Khối Dữ Liệu (Holt.01),data scientist,Intermediate,3,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà nội,Thương lượng,"Data Analysis, Data Mining, Machine Learning, Python, Scala",Vietnamworks
Nhân Viên Tư Vấn Kỹ Thuật (Ngành Nghề CNTT Điện Tử Viễn Thông),embedded systems engineer,Junior,2,Công Ty TNHH MTV Ứng Dụng Kỹ Thuật Và Sản Xuất,Hà Nội,$500.00,"Tư Vấn Kỹ Thuật, Viễn Thông, Điện tử viễn thông, Công nghệ thông tin",Vietnamworks
IT Staff,IT professional,Intermediate,3,CÔNG TY TNHH POLIFILM VIỆT NAM,Bình Dương,Thương lượng,"ERP, Information Technology, LAN, Network Systems, VPN",Vietnamworks
IT Specialist,IT professional,Senior,6,Công Ty CP Tập Đoàn Công Nghệ CMC,Hà Nội,Thương lượng,"IT Audit, IT Infrastructure, User Support",Vietnamworks
Cloud Account Manager,data engineer,Intermediate,3,Megazone Vietnam Company Limited,Hà Nội,Thương lượng,"Salesforce, Salesforce Development, Cloud, Visualforce, SQL",Vietnamworks
IT Associate Manager,IT professional,Senior,5,Perfetti Van Melle (Viet Nam) Limited,Hồ Chí Minh,Thương lượng,"Analytical Skills, Communication Skills, Implementing Business Software, Project Management, SAP ERP",Vietnamworks
DevOps Engineer,DevOps engineer,Intermediate,3,i3 DVR International Inc.,Hồ Chí Minh,Thương lượng,"AWS Services, Docker, SQL, DevOps, Docker, Docker, Information Technology",Vietnamworks
Head of IT/ CS Department _ Swinburne HCM Campus (Master Degree or Higher Required),UX/UI designer,Any Level,N/A,Swinburne Vietnam (HCMC),Hồ Chí Minh,$1500.00-3000.00,"Khoa Học Máy Tính, Giáo Dục Đào Tạo, Giảng Dạy, Công Nghệ Thông Tin, AI",Vietnamworks
Chuyên Gia An Ninh Thông Tin – Hà Nội – RM,data scientist,Senior,7,VPBank - Https://tuyendung.vpbank.com.vn/,Hà Nội,Thương lượng,"An Ninh Mạng, An Toàn Thông Tin, Bảo Mật Thông Tin, Công nghệ thông tin",Vietnamworks
Trưởng Phòng Kỹ Thuật,backend developer,Any Level,N/A,OPTIMA ROBOTICS COMPANY,N/A,Thương lượng,"Arduino, Arduino, Arduino, C#, Python, Robot Control Programming, STM32, STM32",Vietnamworks
BI Database Developer,software developer,Junior,2,Công Ty TNHH Xsunt,Hồ Chí Minh,$1000.00-1500.00,"MS SQL, Database Administration, Java, database management, Data Analytics",Vietnamworks
Ruby On Rails Developer,software developer,Any Level,N/A,GSM,Hà Nội,$1000.00-3000.00,"Ruby On Rails, OOP, MySQL, Python, PostgreSQL",Vietnamworks
Senior Business Analyst Technical,business analyst,Intermediate,3,Công Ty Cổ Phần Sữa VitaDairy Việt Nam,"Hồ Chí Minh, Hà Nội",Thương lượng,"Kiểm Thử Tính Năng, Kỹ năng nắm bắt và giải quyết vấn đề, Làm Việc Nhóm, Mô Phỏng Phân Tích, Phân Tích Nghiệp Vụ",Vietnamworks
IT/ CS Full-Time Lecturers (Master Degree or Higher Required),UX/UI designer,Any Level,N/A,Swinburne Vietnam (HCMC),Hồ Chí Minh,$1000.00-2000.00,"Phần Cứng Mạng, Khoa Học Máy Tính, IT Administration, Giáo Dục, Công Nghệ Thông Tin",Vietnamworks
Chuyên Viên Front End,frontend developer,Intermediate,3,Công Ty Cổ Phần Chứng Khoán KB Việt Nam,Hà Nội,$500.00-1000.00,"Front-End, JavaScript, AngularJS, CSS, RestAPI",Vietnamworks
"Chuyên Viên Phụ Trách Ứng Dụng Công Nghệ, Phần Mềm Trong Doanh Nghiệp (Kỹ Sư Phần Mềm, Lập Trình Viên…)",data scientist,Intermediate,3,Công Ty Du Học Du Lịch TMDV Á Âu,Hồ Chí Minh,Thương lượng,"Công Nghệ Thông Tin, Khoa Học Máy Tính, ERP, AI, Giám Sát Hệ Thống",Vietnamworks
[Canon Tiên Sơn] Nhân Viên IT,IT professional,Any Level,N/A,Công Ty TNHH Canon Việt Nam,Hà Nội,Thương lượng,"IT Phần Mềm, Công Nghệ Thông Tin, Điện Tử Viễn Thông, Khoa Học Máy Tính",Vietnamworks
Senior Full Stack Java Developer,full stack developer,Any Level,N/A,Arctx Solution LLC,Hồ Chí Minh,Thương lượng,"ReactJS, Java, Full Stack Development, JavaScript",Vietnamworks
"Chuyên Gia Quản Lý Rủi Ro An Ninh Thông Tin Cấp 2, Phòng Quản Trị Rủi Ro Hoạt Động, Khối Quản Trị Rủi Ro",data scientist,Intermediate,4,Ngân Hàng TMCP Đại Chúng Việt Nam,Hà Nội,$1000.00-2000.00,"IT Security, Quản Trị Rủi Ro Thông Tin, An Ninh Dữ Liệu, Bảo Mật Dữ Liệu, An Ninh Thông Tin",Vietnamworks
Senior IT Supervisor,IT professional,Junior,2,Minthacare Vietnam,Hồ Chí Minh,Thương lượng,"Computer Science, ERP, IT Infrastructure Operations, SOP Development, IT Service Management",Vietnamworks
Trưởng Nhóm Phát Triển,backend developer,Senior,5,Taixin Printing VINA,Bắc Ninh,$4.08-20.41,"MS SQL, DevExpress, C#",Vietnamworks
Senior Business Analyst,business analyst,Senior,8,Endava Việt Nam,Hồ Chí Minh,Thương lượng,"Agile, Business Analysis, Data Analysis, Scrum, Leadership",Vietnamworks
[HCM 84] Kỹ Sư Thiết Kế Mạch điện,data scientist,Junior,1,Công Ty TNHH R Techno Việt Nam,Hồ Chí Minh,$1224.49,"Bắt Mạch, Thiết Kế Mạch Orcad, Thiết Kế Mạch Điện, Tiếng Nhật, Tư Vấn Giải Pháp Điện Tử",Vietnamworks
Test Leader,QA engineer,Lead/Expert,10,Bosch Global Software Technologies Company Limited,Hồ Chí Minh,Thương lượng,"Automation Testing, Leadership Skills, Penetration Testing, testing large-scale platforms, defect analysis",Vietnamworks
Full Stack Engineer (Fintech/ Startup/ HCM),full stack developer,Intermediate,3,"Net Protections Vietnam Co., Ltd.",Hồ Chí Minh,$1000.00-3000.00,"Agile Software Development, Communication Skills, Problem-solving, Project Management, Web Service",Vietnamworks
Internship IT,IT professional,Any Level,N/A,Lotus Soft,Hồ Chí Minh,Thương lượng,"Java, Helpdesk, C#, AngularJS, .NET",Vietnamworks
Senior Backend Developer,backend developer,Any Level,N/A,Công Ty Cổ Phần Chứng Khoán KIS Việt Nam,Hồ Chí Minh,Thương lượng,"Data Structure, Back End Developer, OOP (Object Oriented Programming), Java, NodeJS",Vietnamworks
Experienced Automation Tester,QA engineer,Intermediate,3,Capgemini Vietnam,Hồ Chí Minh,Thương lượng,"Java, Python, Appium Framework, Automation Testing, Test Cases",Vietnamworks
DevOps Engineer,DevOps engineer,Any Level,N/A,FPT Software,"Hồ Chí Minh, Hà Nội, Đà Nẵng",Thương lượng,"Computer Science, DevOps, AWS, CI/CD, Docker",Vietnamworks
IT Infrastructure Supervisor,IT professional,Intermediate,3,Toyota Financial Services Vietnam,Hồ Chí Minh,Thương lượng,"Palo Alto, DLP, PAM solution, Microsoft Solution, Commvault Backup",Vietnamworks
Security Red Team Expert ( Banking / Finance / Securities ),IT professional,Senior,5,GTV Vietnam,N/A,Thương lượng,"Security, AWS, Microservice, English, Docker",Vietnamworks
Chuyên Viên An Ninh Thông Tin – Vận Hành (Information Security - Operation),IT professional,Junior,2,Công Ty Cổ Phần Chứng Khoán SSI,Hà Nội,Thương lượng,"Chứng Khoán, An Toàn Thông Tin, IPS, Risk Management, Security Operations",Vietnamworks
Data Testing Engineer,software engineer,Junior,2,Công Ty TNHH Xsunt,Hồ Chí Minh,$1000.00-1200.00,"Data Processing, English, Databases, Test Case Writing, SQL Database",Vietnamworks
Software Testing Specialist,IT professional,Junior,2,Mind Stream Solution,N/A,$571.43-693.88,"English communication, QA Software",Vietnamworks
Nhân Viên Quản Trị Hệ Thống Mạng Cấp 2-3 (Lương Từ 10-15 Triệu),data scientist,Junior,2,"Công Ty TNHH Công Nghệ Mạng Nhỏ (Smallnet Technologies., Ltd)",Hà Nội,$408.16-612.24,"Cài Đặt Hệ Thống, Khắc Phục Lỗi Phần Mềm, Kỹ năng giao tiếp, Quản Trị Hệ Thống Mạng",Vietnamworks
Assistant Manager - IT Security & Risk Management Team Lead - IT Department,tech lead,Senior,8,"Mizuho Bank, Ltd.",Hà nội,Thương lượng,"Communication, Cybersecurity, IT Risk Management, IT Security, Leadership",Vietnamworks
Data Analyst and Project Assistant,data analyst,Any Level,N/A,Bosch Global Software Technologies Company Limited,Hồ Chí Minh,Thương lượng,"Data analysis, Excel, SQL, Data Visualization",Vietnamworks
Nhân Viên R&D (Lương 10-15 Triệu/tháng),data scientist,Junior,1,Công Ty Cổ Phần Công Nghiệp Và Thương Mại HTV Việt Nam,Hà Nội,$408.16-612.24,"C++, Python, Nghiên Cứu Sản Phẩm, Cơ Điện Tử, Lập Trình Nhúng",Vietnamworks
SAP Senior Consultant - ABAP,SAP consultant,Any Level,N/A,Deloitte Consulting SEA,Hồ Chí Minh,Thương lượng,"SAP, Consulting, Information Technology, SAP Consulting, Manufacturing Operations",Vietnamworks
Data Analyst,data analyst,Any Level,N/A,"Samsung Electronics Vietnam Thai Nguyen Co., Ltd",Thái Nguyên,Thương lượng,"Data Analysis, Data Management, Data Analytics, Information Technology, Data Science",Vietnamworks
Digital Project Manager,project manager,Senior,8,Shinhan Vietnam Finance Company Limited,Hồ Chí Minh,Thương lượng,"Project Management, Digital Banking, Mobile App, product owner, Team Management",Vietnamworks
Microsoft Dynamics AX Software Engineer,software engineer,Junior,2,ILA Vietnam,Hồ Chí Minh,Thương lượng,"API Integration, ASP.NET, MS SQL, PHP, Problem Solving",Vietnamworks
Nhân Viên Tiếng Nhật (Cơ Hội Onsite Nhật Bản),IT professional,Any Level,N/A,FPT Software,"Hồ Chí Minh, Hà Nội, Đà Nẵng",Thương lượng,"IT Support, Data Processing, Data Modeling, Japanese",Vietnamworks
[HCM] Python Developer,software developer,Junior,2,Navigos Search,Hồ Chí Minh,Thương lượng,"AWS EKS, Docker, Docker, Docker, FastAPI, FastAPI, Python, Streamlit, Streamlit",Vietnamworks
Embedded Software Developer,software developer,Any Level,N/A,Navigos Search's Client,Hà nội,$1000.00-2000.00,"Linux, Embedded Software, Embedded, C++, Automotive",Vietnamworks
Cloud Solution Architect (Azure),solutions architect,Senior,5,FPT Software,"Hồ Chí Minh, Hà Nội, Đà Nẵng",Thương lượng,"Azure Cloud, SaaS, Azure Devops, Kubernetes, CI/CD",Vietnamworks
Chuyên Viên Phân Tích Nghiệp Vụ Sản Phẩm ( Business Analyst ),business analyst,Junior,1,"Công Ty TNHH Thiết Bị Minh Tâm (Mitalab Co., Ltd)",Hà Nội,Thương lượng,"Phân tích dữ liệu, Phân tích nghiệp vụ, Business analysis",Vietnamworks
Chuyên Viên Hệ Thống Phần Mềm Nhân Sự,data scientist,Intermediate,3,Công Ty CP Dây Cáp Điện Việt Nam - CADIVI,Hồ Chí Minh,Thương lượng,"Bảo Trì, Công nghệ thông tin, Phần Mềm Nhân Sự, Quản Trị Nhân Lực, Vận Hành Hệ Thống",Vietnamworks
System Support Team Head,data engineer,Senior,5,Shinhan Vietnam Finance Company Limited,Hồ Chí Minh,Thương lượng,"System Support, Application Support, PL/SQL, Credit Card System",Vietnamworks
Software Test Engineer,software engineer,Intermediate,4,CÔNG TY TNHH QORVO VIỆT NAM,Hà nội,Thương lượng,"Agile Development, Software Testing, Test Automation Tools, Agile Scrum, Test Planning",Vietnamworks
Business Analyst,business analyst,Any Level,N/A,Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,Hà Nội,Thương lượng,"Business Analysis, SQL, product owner, Cơ Sở Dữ Liệu, Lập Trình",Vietnamworks
Application Engineer,software engineer,Intermediate,3,Ascendas Systems Co. Ltd,Hà nội,Thương lượng,"MATLAB, Simulink, Python, Software Development, Engineering",Vietnamworks
IT Storage Solution Sales,IT professional,Junior,2,Công Ty TNHH Công Nghệ Huawei Việt Nam,Hà nội,Thương lượng,"Cloud Storage, Storage Solution, Cloud Computing, IT Service, Server Management",Vietnamworks
Business Applications Analyst,data scientist,Any Level,N/A,The Grand Ho Tram,Vũng Tàu,Thương lượng,"IT System Administration, System Analyst, Project Management",Vietnamworks
IT Executive,IT professional,Junior,2,Công Ty TNHH Chỉ May American & Efird Việt Nam,Đồng Nai,Thương lượng,"Computer Network, Manage ERP Software, Oracle SQL, Problem Solving, Lotus Notes System",Vietnamworks
Business Analyst (Triển Khai và Phân Tích Hệ Thống),business analyst,Any Level,N/A,Công Ty Cổ Phần Thế Giới Công Nghệ Phần Mềm,Hồ Chí Minh,$500.00-1000.00,"business analyst, software, IT",Vietnamworks
Chuyên Viên Chính Quản Lý Ứng Dụng Core Banking,data engineer,Junior,1,Ngân Hàng Thương Mại Cổ Phần Thịnh Vượng Và Phát Triển (PGBANK),Hà Nội,Thương lượng,"Quản Lý Ứng Dụng, SQL, Cơ Sở Dữ Liệu, Core Banking, Core Banking Development",Vietnamworks
Senior Software Engineer (Generative AI),software engineer,Senior,5,Navigos Group,"Hồ Chí Minh, Hà nội",$1200.00-2500.00,"Collaborative Design, Machine Learning, Python Programming, Generative Ai Proficiency, Technical Expertise In Data-Driven Systems",Vietnamworks
Chuyên Viên Công Nghệ Thông Tin,frontend developer,Junior,1,Công Ty Cổ Phần Chứng Khoán Everest,Hà Nội,$700.00-1400.00,".NET, API, HTML/CSS, REST API, SQL Server, SQL Server",Vietnamworks
Data Analyst/qc Analyst (Chinese Speaking),data analyst,Junior,1,Công Ty TNHH Best Logistics Technology (Việt Nam),Hà Nội,$1000.00-1500.00,"Data Analysis, HSK 5, Power BI, Data Studio, Business analysis",Vietnamworks
Specialist Business Solutions (Temp 6-Month),backend developer,Any Level,N/A,"DKSH Vietnam Co., Ltd.",Hồ Chí Minh,Thương lượng,"C# Coding Skills, ASP.NET, SQL Server, JavaScript, HTML/CSS",Vietnamworks
RPA Manager,DevOps engineer,Senior,8,Navigos Search's Client,Hà nội,$3500.00-4000.00,"Cloud Platform, Communication Skills, Problem-solving, RPA, Stakeholder Management",Vietnamworks
Senior Business Analyst (Có Kinh Nghiệm Về Banking - Finance),business analyst,Intermediate,3,Công Ty Cổ Phần Kinh Doanh F88,Hà Nội,$1.02-1.63,"Tài Chính, Ngân hàng, Phân Tích Nghiệp Vụ Tài Chính, Business Analysis, Microservices",Vietnamworks
SAP Consultant (PP/ PM/ QM),SAP consultant,Intermediate,3,Công Ty Cổ Phần Sữa VitaDairy Việt Nam,"Hồ Chí Minh, Hà Nội",Thương lượng,"SAP Consulting, SAP PM, SAP PP, SAP QM, SAP S/4HANA",Vietnamworks
Kỹ Sư Công Nghệ Thông Tin,data scientist,Junior,1,Công Ty TNHH Cảng Container Quốc Tế Hateco Hải Phòng,Hải Phòng,Thương lượng,"Bảo Trì Mạng, CCNA, Hạ Tầng Công Nghệ, Hỗ Trợ Kỹ Thuật, Quản Trị Hạ Tầng CNTT",Vietnamworks
Head of IT Security,IT professional,Any Level,N/A,Công Ty Tài Chính TNHH Ngân Hàng TMCP Sài Gòn - Hà Nội (Shbfinance),Hà Nội,Thương lượng,"Security Information, Security System Management, IT Security, IT Risk Management, Cyber Security",Vietnamworks
Chuyên Viên Quản Lý Dự Án,embedded systems engineer,Junior,2,Chi Nhánh Trung Tâm Công Nghệ Thông Tin Tập Đoàn Bảo Việt,Hà Nội,Thương lượng,"Khoa Học Máy Tính, Phân Tích Số Liệu, Quản Lý Dự Án Công Nghệ, Quản Lý Dự Án",Vietnamworks
IT Customer Services Officer,IT professional,Junior,2,RMIT University Vietnam,Hồ Chí Minh,$641.80,"English Language Proficiency, Interpersonal Skills, IT Service, Windows Operating Systems, General Troubleshooting",Vietnamworks
[BD] Senior IT Consultant Manager,IT consultant,Any Level,N/A,Bosch Global Software Technologies Company Limited,Hồ Chí Minh,Thương lượng,Business analysis,Vietnamworks
IT Service Delivery Manager,IT professional,Lead/Expert,10,Bosch Global Software Technologies Company Limited,Hồ Chí Minh,Thương lượng,"Customer Engagement, English Communication, IT Project Management, Leadership Skills, Team Management",Vietnamworks
Thiết Kế UI/UX,UX/UI designer,Junior,2,MUAMAU Ecommerce Company,Hồ Chí Minh,$408.16-734.69,"Communication, Figma, UI Design, User Experience Development, Visual Design",Vietnamworks
Digital / Software Design Engineer ( 1 Year contract),software engineer,Senior,5,Schneider Electric Vietnam Limited,Hồ Chí Minh,Thương lượng,"C#, JavaScript, SQL, Database Development, Software Design",Vietnamworks
"Software Engineer - Continuous Integration Engineer (Git, Gerrit, Scripting Languages) (Quantity: 02)",software engineer,Intermediate,3,LG Electronics R&D Vietnam,Hà Nội,Thương lượng,"English, Git, Scripting, Docker, Jenkins",Vietnamworks
IT Manager,IT professional,Intermediate,3,Công Ty Cổ Phần Thương Mại Dạ Hợp,Hồ Chí Minh,Thương lượng,"IT Software, IT Phần Mềm, IT Administration, IT Project Management, IT Operations",Vietnamworks
IT Project Coordinator [ Banking / Fintech],IT professional,Intermediate,3,GTV VIETNAM,N/A,Thương lượng,"Banking products knowledge, Communication Skills, Project Management, Stakeholder Management, Strong Understanding of Technical Products",Vietnamworks
QA Game Tester,game developer,Any Level,N/A,"Nexon Networks Vina Co. Ltd,",Hồ Chí Minh,Thương lượng,"Game Testing, Quality Assurance, Manual Testing, English, Test Cases",Vietnamworks
Salesforce Developer,software developer,Junior,2,RT Holdings,Hồ Chí Minh,Thương lượng,"Phát triển Salesforce, Apex và Visualforce, Lightning Component Framework, Web services (REST & SOAP), Kiến thức về Front-end",Vietnamworks
Unreal Developer,software developer,Junior,1,Công Ty TNHH Dreamchasers Interactive Vietnam,Hồ Chí Minh,Thương lượng,"Computer Science, English, JavaScript, Gameplay Design, C++",Vietnamworks
IT Support Specialist,IT support,Junior,1,Excis Ltd,N/A,$540.00,"Communication skills, Desktop Hardware, Problem Solving, Technical Support",Vietnamworks
FPGA Engineer (Chance to Become Leader),software engineer,Junior,2,"Toshiba Software Development (Vietnam) Co., Ltd",Hà nội,Thương lượng,"FPGA, English, C++, ASIC Design, HDL Designer",Vietnamworks
Project Management Assistant - IT Comtor (English + Japanese Required),UX/UI designer,Junior,2,Bosch Global Software Technologies Company Limited,Hồ Chí Minh,Thương lượng,"Budget Planning, English proficiency, Japanese N2, Proactive, Proactive, Proactive",Vietnamworks
Automation Software Tester (Selenium/ Java),QA engineer,Any Level,N/A,Bosch Global Software Technologies Company Limited,Hồ Chí Minh,Thương lượng,"Java, Selenium",Vietnamworks
Senior Global Service Desk,DevOps engineer,Junior,2,SPS Vietnam S Ltd.,Hồ Chí Minh,$700.00-1200.00,"Microsoft Office 365, Azure Administration, ITIL, Network Systems, Service Desk",Vietnamworks
Data Engineer - Khối Dữ Liệu (Holt.02),data engineer,Any Level,N/A,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà nội,Thương lượng,"Cloud Solution, Data Integration, Oracle",Vietnamworks
"E-commerce Director (Amazon, Walmart, Wayfair)",data scientist,Senior,8,Yes4All Trading Services Company Limited,Hồ Chí Minh,Thương lượng,"Data-Driven, Digital Marketing, E-commerce, Leadership, Sales Experience",Vietnamworks
Video Quality Control Specialist,IT professional,Any Level,N/A,Fonos,Hồ Chí Minh,Thương lượng,"Content creation, Production Activity Control, Video Production, Ability to Communicate, Qc",Vietnamworks
Senior ERP Consultant,SAP consultant,Intermediate,3,Grant Thornton (Vietnam) Limited,Hà nội,Thương lượng,"Interpersonal Skills, Problem-solving, SAP Business One, SAP ERP, Time Management",Vietnamworks
Senior Associate - Cyber Security Consultant,IT professional,Any Level,N/A,PwC (Vietnam) Ltd.,Hồ Chí Minh,Thương lượng,"Information Security, Data Privacy, Cyber Security, Penetration Testing, SOC",Vietnamworks
Lập Trình Viên iOS,mobile developer,Any Level,N/A,Ngân Hàng TNHH MTV Woori Việt Nam,Hà nội,$700.00,"Mobile App Development, Swift, Kotlin, iOS, Android",Vietnamworks
Data Analyst,data analyst,Any Level,N/A,GSM,Hà Nội,$1000.00-2000.00,"SQL, Data Analysis, Business Intelligence, Business Analysis, Power BI",Vietnamworks
Java Developer,software developer,Any Level,N/A,Shinhan Vietnam Finance,Hồ Chí Minh,Thương lượng,"Java, PHP, Application Development",Vietnamworks
Senior Software Developer (Java/C#),software developer,Junior,1,"Amkor Technology Vietnam LLC.,",Hồ Chí Minh,Thương lượng,"C#, Java Database, Java Se, Java Web, Java Web, Java Web, Java Web, JavaScript ES4",Vietnamworks
Nhân viên IT phần mềm,IT professional,Junior,2,Công Ty TNHH Buwon Vina,Đồng Nai,$816.33-1224.49,"Kỹ Năng Làm Việc Độc Lập, Tinh thần trách nhiệm, Tinh thần trách nhiệm, Tinh thần trách nhiệm, Tinh thần trách nhiệm, Tinh thần trách nhiệm",Vietnamworks
CVCC Công Nghệ Mô Hình (AI/ML Ops) - Machine Learning Operations (AI/ML Ops) - Khối Dữ Liệu (Ho24.301),data engineer,Junior,1,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà nội,Thương lượng,"Phân Tích Dữ Liệu, SQL, Big Data, CI/CD, Data Pipeline",Vietnamworks
Senior React Native Engineer,software engineer,Senior,5,CÔNG TY TNHH QUALGO TECHNOLOGIES VIETNAM,Hồ Chí Minh,$1500.00,"English, JavaScript, Mobile App Design, React Native",Vietnamworks
Cộng Tác Viên Nhập Liệu/xử Lý Dữ Liệu (Remote - Online),data scientist,Any Level,N/A,GSM,Hà Nội,$200.00-400.00,Tập Hợp Dữ Liệu,Vietnamworks
Flutter,mobile developer,Junior,1,Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,Hà Nội,Thương lượng,"Kubernetes, Android Flutter Dart, Design Pattern, Design Pattern, Design Pattern, Design Pattern, Design Pattern, Design Pattern, Flutter, Phát triển ứng dụng iOS",Vietnamworks
[HCMC] IT Infrastructure Engineer,software engineer,Intermediate,3,Navigos Search,Hồ Chí Minh,Thương lượng,"General Communication English, It Skills For Pc And Server, Japanese proficiency, Network Engineering",Vietnamworks
IT Server Engineer,software engineer,Junior,2,Navigos Search's Client,Hà nội,$816.33-1428.57,"Good English Skills, Hardware Server, Linux, VMware, Windows Server",Vietnamworks
Graphic Designer - Vietnam,data scientist,Junior,2,Audexaus,Hồ Chí Minh,$600.00-1000.00,"Communication Skills, Technological Proficiency, Technological Proficiency, Website Management",Vietnamworks
Data Engineer,data engineer,Any Level,N/A,GSM,Hà Nội,$1000.00-3000.00,"Software Engineering, Data Science, Data Modeling, Data Management, Big Data",Vietnamworks
Vinclub- Senior Java Engineer - HCM,software engineer,Senior,5,Vinclub,Hà Nội,Thương lượng,"Java, Microservices, Kafka, Caching, Redis",Vietnamworks
Data/senior Data Engineer,data engineer,Senior,5,Navigos Search's Client,Hà nội,$2000.00-3000.00,"Cloud Computing, Communication, Python, Scala",Vietnamworks
Software Quality Manager,IT professional,Senior,8,Công Ty TNHH Công Nghệ Và Giải Pháp Phần Mềm Crossian,Hà Nội,$2448.98,"Agile Methodologies, Communication Skills, Leadership Ability, Quality Assurance, Test Automation Tools",Vietnamworks
Chuyên Viên IT Nhập Liệu,IT professional,Junior,1,Công Ty TNHH Bán Lẻ Fujimart Việt Nam,Hà Nội,Thương lượng,"Kỹ năng Tin học văn phòng, Giao Tiếp Tiếng Anh, Information Technology, Nhập Liệu, Quản Lý Số Liệu",Vietnamworks
Nhân Viên IT,IT professional,Junior,2,"Sumitomo Electric Interconnect Products (Vietnam), Ltd. [Sepv]",Bắc Ninh,$400.00-700.00,"PE, Phát Triển Sản Phẩm, Điện Tự Động Hóa, Cải Tiến Quy Trình Sản Xuất, Theo Dõi Hàng Mẫu",Vietnamworks
CVCC Phân Tích Khách Hàng Cá Nhân - Individual Customer Analysis - Khối Dữ Liệu (Ho24.303),business intelligence analyst,Junior,1,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà nội,Thương lượng,"SQL, Power BI, Thu Thập Dữ Liệu, Báo Cáo Số Liệu Kinh Doanh, Tài chính Ngân hàng",Vietnamworks
Excellent Management Trainee,data scientist,Any Level,N/A,Công Ty TNHH Công Nghệ Huawei Việt Nam,Hà nội,Thương lượng,"Electrical Engineering, English, Power System Planning, Computer Science, Software Engineering",Vietnamworks
Product Designer / UI UX Designer,UX/UI designer,Junior,1,Tinai Private Limited,N/A,$1200.00,"UX Design, Figma, UX Research, User Story Mapping, Graphic Design",Vietnamworks
IT Project Manager,project manager,Junior,1,Công Ty TNHH Omnicomm Việt Nam,Hồ Chí Minh,$1500.00-2200.00,"ERP Dynamic 365, IT Project Management, Planning Tools, Risk Management, Pmbok Knowledge",Vietnamworks
Software Project Leader - Project Manager (Quantity: 01),project manager,Intermediate,3,LG Electronics R&D Vietnam,Hà Nội,Thương lượng,"English, Automotive, Project Improvement, Project Management, Electronic",Vietnamworks
Windows Application Developer (Flutter/dart),software developer,Any Level,N/A,Bosch Global Software Technologies Company Limited,Hồ Chí Minh,Thương lượng,"Flutter, Android Flutter Dart, Dart, Embedded, Windows",Vietnamworks
Operations IT Mobile App Tester,mobile developer,Intermediate,3,CÔNG TY TNHH HALZA VIETNAM,Hồ Chí Minh,$1000.00-1200.00,"Mobile App Testing, Mobile Testing, Mobile App, software, Software Development",Vietnamworks
.Net,backend developer,Intermediate,3,Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,Hà Nội,Thương lượng,".Net Core, .Net Framework, Git, MS SQL Server, Web API",Vietnamworks
Customer Development IT Manager,IT professional,Senior,5,Công Ty TNHH TM DV Tân Hiệp Phát,Bình Dương,Thương lượng,"communication, Problem Solving, Client Business Analysis, FMCG, Theo Dõi Tiến Độ",Vietnamworks
Kỹ Thuật Dự Án (15-40 Triệu/ Tháng),data scientist,Junior,2,Công Ty TNHH Giải Pháp Công Nghệ Việt Dũng,Hà Nội,$700.00-2000.00,"Tiếng Anh, Điện Tử Viễn Thông, Giải Pháp Công Nghệ, Công Nghệ Tích Hợp, Bảo Mật Thông Tin",Vietnamworks
SAP Support Executive/ Chuyên Viên Hỗ Trợ SAP,SAP consultant,Junior,2,Công Ty Cổ Phần Chuỗi Thực Phẩm TH,Hà Nội,Thương lượng,"Sap, ABAP, IT Phần Mềm, Software Development, ERP",Vietnamworks
Senior Machine Learning Engineer (Hybrid Working),software engineer,Senior,5,,N/A,$81.63-163.27,"Computer Vision, English communication, OCR",Vietnamworks
Java Web Application Training Program,frontend developer,Any Level,N/A,"CyberLogitec Vietnam Co., Ltd.",Hồ Chí Minh,Thương lượng,"PostgreSQL, Java, HTML, CSS, IT Software",Vietnamworks
Văn Phòng Chuyển Đổi - Chuyên Gia/CVCC Kiến Trúc Sư Giải Pháp (Solution Architect),solutions architect,Senior,5,Ngân hàng Lộc Phát Việt Nam LPBank,Hà nội,Thương lượng,"Data Warehouse, Giải Pháp Công Nghệ",Vietnamworks
Local IT Team Leader,tech lead,Senior,5,,N/A,Thương lượng,"Customer Service, Network, Systems Analysis, Technical Support, WAN",Vietnamworks
Head of Architect ( Bank / Finance ),IT professional,Lead/Expert,10,GTV Vietnam,N/A,Thương lượng,"Solution Architecture, Banking, Technical, Java, Leadership",Vietnamworks
Senior Linux and Database Administrator,database administrator,Senior,8,Simpson Strong-Tie Vietnam Company Limited,Hồ Chí Minh,Thương lượng,"Database Administration, Database Administration, Database Administration, Linux System Administration, Shell Script, SQL Server, SQL Server, SQL Tunning",Vietnamworks
New Business Strategy Officer (No Experience Required) (Hanoi Head Office - 431),UX/UI designer,Any Level,N/A,"AEONMALL Vietnam Co., Ltd.","Hà nội, Hồ Chí Minh",$350.00-550.00,"communication, Project Management, Coordinating, Negotiation, Digital Marketing Performance",Vietnamworks
