Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform
IT Project Coordinator [ Banking / Fintech],IT professional,Intermediate,3,GTV VIETNAM,Hồ Chí Minh,Thương lượng,"Banking products knowledge, Communication Skills, Project Management, Stakeholder Management, Strong Understanding of Technical Products",Vietnamworks
QA Game Tester,game developer,Any Level,N/A,"Nexon Networks Vina Co. Ltd,",hcmc,Thương lượng,"Game Testing, Quality Assurance, Manual Testing, English, Test Cases",Vietnamworks
Salesforce Developer,software developer,Junior,2,RT Holdings,tp.hcm,Thương lượng,"Phát triển Salesforce, Apex và Visualforce, Lightning Component Framework, Web services (REST & SOAP), Kiến thức về Front-end",Vietnamworks
Unreal Developer,software developer,Junior,1,Công Ty TNHH Dreamchasers Interactive Vietnam,ho chi minh,Thương lượng,"Computer Science, English, JavaScript, Gameplay Design, C++",Vietnamworks
IT Support Specialist,IT support,Junior,1,Excis Ltd,Hồ Chí Minh,$540.00,"Communication skills, Desktop Hardware, Problem Solving, Technical Support",Vietnamworks
FPGA Engineer (Chance to Become Leader),software engineer,Junior,2,"Toshiba Software Development (Vietnam) Co., Ltd",hanoi,Thương lượng,"FPGA, English, C++, ASIC Design, HDL Designer",Vietnamworks
Project Management Assistant - IT Comtor (English + Japanese Required),UX/UI designer,Junior,2,Bosch Global Software Technologies Company Limited,hcm,Thương lượng,"Budget Planning, English proficiency, Japanese N2, Proactive, Proactive, Proactive",Vietnamworks
Automation Software Tester (Selenium/ Java),QA engineer,Any Level,N/A,Bosch Global Software Technologies Company Limited,hcm,Thương lượng,"Java, Selenium",Vietnamworks
Senior Global Service Desk,DevOps engineer,Junior,2,SPS Vietnam S Ltd.,hồ chí minh,$700.00,"Microsoft Office 365, Azure Administration, ITIL, Network Systems, Service Desk",Vietnamworks
Data Engineer - Khối Dữ Liệu (Holt.02),data engineer,Any Level,N/A,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,hanoi,Thương lượng,"Cloud Solution, Data Integration, Oracle",Vietnamworks
"E-commerce Director (Amazon, Walmart, Wayfair)",data scientist,Senior,8,Yes4All Trading Services Company Limited,hcmc,Thương lượng,"Data-Driven, Digital Marketing, E-commerce, Leadership, Sales Experience",Vietnamworks
Video Quality Control Specialist,IT professional,Any Level,N/A,Fonos,hồ chí minh,Thương lượng,"Content creation, Production Activity Control, Video Production, Ability to Communicate, Qc",Vietnamworks
Senior ERP Consultant,SAP consultant,Intermediate,3,Grant Thornton (Vietnam) Limited,hanoi,Thương lượng,"Interpersonal Skills, Problem-solving, SAP Business One, SAP ERP, Time Management",Vietnamworks
Senior Associate - Cyber Security Consultant,IT professional,Any Level,N/A,PwC (Vietnam) Ltd.,"hcm, ho chi minh",Thương lượng,"Information Security, Data Privacy, Cyber Security, Penetration Testing, SOC",Vietnamworks
Lập Trình Viên iOS,mobile developer,Any Level,N/A,Ngân Hàng TNHH MTV Woori Việt Nam,hanoi,$700.00,"Mobile App Development, Swift, Kotlin, iOS, Android",Vietnamworks
Data Analyst,data analyst,Any Level,N/A,GSM,hà nội,$1000.00,"SQL, Data Analysis, Business Intelligence, Business Analysis, Power BI",Vietnamworks
Java Developer,software developer,Any Level,N/A,Shinhan Vietnam Finance,hcmc,Thương lượng,"Java, PHP, Application Development",Vietnamworks
Senior Software Developer (Java/C#),software developer,Junior,1,"Amkor Technology Vietnam LLC.,",hồ chí minh,Thương lượng,"C#, Java Database, Java Se, Java Web, Java Web, Java Web, Java Web, JavaScript ES4",Vietnamworks
Nhân viên IT phần mềm,IT professional,Junior,2,Công Ty TNHH Buwon Vina,đồng nai,$816.00,"Kỹ Năng Làm Việc Độc Lập, Tinh thần trách nhiệm, Tinh thần trách nhiệm, Tinh thần trách nhiệm, Tinh thần trách nhiệm, Tinh thần trách nhiệm",Vietnamworks
CVCC Công Nghệ Mô Hình (AI/ML Ops) - Machine Learning Operations (AI/ML Ops) - Khối Dữ Liệu (Ho24.301),data engineer,Junior,1,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,hanoi,Thương lượng,"Phân Tích Dữ Liệu, SQL, Big Data, CI/CD, Data Pipeline",Vietnamworks
Senior React Native Engineer,software engineer,Senior,5,CÔNG TY TNHH QUALGO TECHNOLOGIES VIETNAM,ho chi minh,$1500.00,"English, JavaScript, Mobile App Design, React Native",Vietnamworks
Cộng Tác Viên Nhập Liệu/xử Lý Dữ Liệu (Remote - Online),data scientist,Any Level,N/A,GSM,hà nội,$200.00,Tập Hợp Dữ Liệu,Vietnamworks
Flutter,mobile developer,Junior,1,Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,hà nội,Thương lượng,"Kubernetes, Android Flutter Dart, Design Pattern, Design Pattern, Design Pattern, Design Pattern, Design Pattern, Design Pattern, Flutter, Phát triển ứng dụng iOS",Vietnamworks
[HCMC] IT Infrastructure Engineer,software engineer,Intermediate,3,Navigos Search,hcmc,Thương lượng,"General Communication English, It Skills For Pc And Server, Japanese proficiency, Network Engineering",Vietnamworks
IT Server Engineer,software engineer,Junior,2,Navigos Search's Client,hanoi,$816.00,"Good English Skills, Hardware Server, Linux, VMware, Windows Server",Vietnamworks
Graphic Designer - Vietnam,data scientist,Junior,2,Audexaus,ho chi minh,$600.00,"Communication Skills, Technological Proficiency, Technological Proficiency, Website Management",Vietnamworks
Data Engineer,data engineer,Any Level,N/A,GSM,hà nội,$1000.00,"Software Engineering, Data Science, Data Modeling, Data Management, Big Data",Vietnamworks
Vinclub- Senior Java Engineer - HCM,software engineer,Senior,5,Vinclub,hà nội,Thương lượng,"Java, Microservices, Kafka, Caching, Redis",Vietnamworks
Data/senior Data Engineer,data engineer,Senior,5,Navigos Search's Client,hanoi,$2000.00,"Cloud Computing, Communication, Python, Scala",Vietnamworks
Software Quality Manager,IT professional,Senior,8,Công Ty TNHH Công Nghệ Và Giải Pháp Phần Mềm Crossian,hà nội,$2448.00,"Agile Methodologies, Communication Skills, Leadership Ability, Quality Assurance, Test Automation Tools",Vietnamworks
Chuyên Viên IT Nhập Liệu,IT professional,Junior,1,Công Ty TNHH Bán Lẻ Fujimart Việt Nam,hà nội,Thương lượng,"Kỹ năng Tin học văn phòng, Giao Tiếp Tiếng Anh, Information Technology, Nhập Liệu, Quản Lý Số Liệu",Vietnamworks
Nhân Viên IT,IT professional,Junior,2,"Sumitomo Electric Interconnect Products (Vietnam), Ltd. [Sepv]","bắc ninh, bắc ninh",$400.00,"PE, Phát Triển Sản Phẩm, Điện Tự Động Hóa, Cải Tiến Quy Trình Sản Xuất, Theo Dõi Hàng Mẫu",Vietnamworks
CVCC Phân Tích Khách Hàng Cá Nhân - Individual Customer Analysis - Khối Dữ Liệu (Ho24.303),business intelligence analyst,Junior,1,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,hanoi,Thương lượng,"SQL, Power BI, Thu Thập Dữ Liệu, Báo Cáo Số Liệu Kinh Doanh, Tài chính Ngân hàng",Vietnamworks
Excellent Management Trainee,data scientist,Any Level,N/A,Công Ty TNHH Công Nghệ Huawei Việt Nam,hanoi,Thương lượng,"Electrical Engineering, English, Power System Planning, Computer Science, Software Engineering",Vietnamworks
Product Designer / UI UX Designer,UX/UI designer,Junior,1,Tinai Private Limited,Hồ Chí Minh,$1200.00,"UX Design, Figma, UX Research, User Story Mapping, Graphic Design",Vietnamworks
IT Project Manager,project manager,Junior,1,Công Ty TNHH Omnicomm Việt Nam,tp.hcm,$1500.00,"ERP Dynamic 365, IT Project Management, Planning Tools, Risk Management, Pmbok Knowledge",Vietnamworks
Software Project Leader - Project Manager (Quantity: 01),project manager,Intermediate,3,LG Electronics R&D Vietnam,hà nội,Thương lượng,"English, Automotive, Project Improvement, Project Management, Electronic",Vietnamworks
Windows Application Developer (Flutter/dart),software developer,Any Level,N/A,Bosch Global Software Technologies Company Limited,hcm,Thương lượng,"Flutter, Android Flutter Dart, Dart, Embedded, Windows",Vietnamworks
Operations IT Mobile App Tester,mobile developer,Intermediate,3,CÔNG TY TNHH HALZA VIETNAM,tp hồ chí minh,$1000.00,"Mobile App Testing, Mobile Testing, Mobile App, software, Software Development",Vietnamworks
.Net,backend developer,Intermediate,3,Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,hà nội,Thương lượng,".Net Core, .Net Framework, Git, MS SQL Server, Web API",Vietnamworks
Customer Development IT Manager,IT professional,Senior,5,Công Ty TNHH TM DV Tân Hiệp Phát,"bình dương, bình dương",Thương lượng,"communication, Problem Solving, Client Business Analysis, FMCG, Theo Dõi Tiến Độ",Vietnamworks
Kỹ Thuật Dự Án (15-40 Triệu/ Tháng),data scientist,Junior,2,Công Ty TNHH Giải Pháp Công Nghệ Việt Dũng,hà nội,$700.00,"Tiếng Anh, Điện Tử Viễn Thông, Giải Pháp Công Nghệ, Công Nghệ Tích Hợp, Bảo Mật Thông Tin",Vietnamworks
SAP Support Executive/ Chuyên Viên Hỗ Trợ SAP,SAP consultant,Junior,2,Công Ty Cổ Phần Chuỗi Thực Phẩm TH,hà nội,Thương lượng,"Sap, ABAP, IT Phần Mềm, Software Development, ERP",Vietnamworks
Senior Machine Learning Engineer (Hybrid Working),software engineer,Senior,5,,Hồ Chí Minh,$0.00,"Computer Vision, English communication, OCR",Vietnamworks
Java Web Application Training Program,frontend developer,Any Level,N/A,"CyberLogitec Vietnam Co., Ltd.",ho chi minh,Thương lượng,"PostgreSQL, Java, HTML, CSS, IT Software",Vietnamworks
Văn Phòng Chuyển Đổi - Chuyên Gia/CVCC Kiến Trúc Sư Giải Pháp (Solution Architect),solutions architect,Senior,5,Ngân hàng Lộc Phát Việt Nam LPBank,hanoi,Thương lượng,"Data Warehouse, Giải Pháp Công Nghệ",Vietnamworks
Local IT Team Leader,tech lead,Senior,5,,Hồ Chí Minh,Thương lượng,"Customer Service, Network, Systems Analysis, Technical Support, WAN",Vietnamworks
Head of Architect ( Bank / Finance ),IT professional,Lead/Expert,10,GTV Vietnam,Hồ Chí Minh,Thương lượng,"Solution Architecture, Banking, Technical, Java, Leadership",Vietnamworks
Senior Linux and Database Administrator,database administrator,Senior,8,Simpson Strong-Tie Vietnam Company Limited,hcmc,Thương lượng,"Database Administration, Database Administration, Database Administration, Linux System Administration, Shell Script, SQL Server, SQL Server, SQL Tunning",Vietnamworks
New Business Strategy Officer (No Experience Required) (Hanoi Head Office - 431),UX/UI designer,Any Level,N/A,"AEONMALL Vietnam Co., Ltd.","hanoi, hcmc",$350.00,"communication, Project Management, Coordinating, Negotiation, Digital Marketing Performance",Vietnamworks
Cobol Developer Intern,software developer,Any Level,N/A,Capgemini Vietnam,thành phố hồ chí minh,Thương lượng,"COBOL, English, French, Information Technology, Software Development",Vietnamworks
Frontend Manager,frontend developer,Senior,5,Navigos Search,"hanoi, hcmc",$3000.00,"Angular, Typescript, Swift, Kotlin, English",Vietnamworks
IT Senior System Administrator (Azure),system administrator,Senior,5,Công Ty TNHH Omnicomm Việt Nam,tp.hcm,$2000.00,"Azure Cloud, Backup Strategy, Microsoft Azure, PowerShell, Windows Server",Vietnamworks
[Dist 9 - HCMC]Middle/Senior Embedded Android Software Engineer Mobile Computing,mobile developer,Intermediate,3,Navigos Search,hcmc,Thương lượng,"Android Development, C/C++ Programming, Embedded, Embedded Linux",Vietnamworks
IT Support Team-Lead,IT support,Junior,2,Công Ty TNHH Công Nghệ Và Giải Pháp Phần Mềm Crossian,hà nội,Thương lượng,"Information Technology, Computer Science, Leadership, AWS, Infrastructure Management",Vietnamworks
IT System Engineer,systems engineer,Senior,5,CÔNG TY TNHH MEI SHENG TEXTILES VIỆT NAM,Hồ Chí Minh,Thương lượng,"Docker, Docker, Docker, ERP Systems, MSSQL, Networking Concepts, Python Programming",Vietnamworks
Senior Fullstack .Net + ReactJS Developer (French Speaking),full stack developer,Intermediate,3,Capgemini Vietnam,thành phố hồ chí minh,Thương lượng,"Azure SQL, .NET Core, OOP (Object-Oriented Programming), Entity Framework, Microservices Architecture",Vietnamworks
Data Analyst (Cu Chi factory),data analyst,Junior,1,Unilever Vietnam,hồ chí minh,Thương lượng,"Data Literacy, General Communication English, Power Bi, Python, SQL",Vietnamworks
Java Backend Senior Developer,backend developer,Intermediate,4,Capgemini Vietnam,thành phố hồ chí minh,Thương lượng,"AWS, AWS, Backend, Backend, Java System, SQL",Vietnamworks
"Officer, Cloud Engineer",cloud engineer,Junior,1,Techcombank,hanoi,$1000.00,"Banking, AWS, Hạ Tầng Công Nghệ, Vận Hành Hệ Thống, Python",Vietnamworks
IT Infrastructure,IT professional,Intermediate,3,"Amkor Technology Vietnam LLC.,",hồ chí minh,Thương lượng,"Hardware Support, IT Helpdesk, IT Infrastructure, Network Support, Security Information",Vietnamworks
Website Developer,software developer,Junior,1,Doo Group,ho chi minh,$700.00,"Web Development, Front-end technical skills, Back-end Programming, WordPress, JavaScript",Vietnamworks
IT Infrastructure & Architecture Administrator (Quản Trị Viên Kiến Trúc và Hạ Tầng IT),IT professional,Senior,5,Vietnam Australia International School (Vas),ho chi minh,Thương lượng,"IP Routing, CCNA, An Toàn Thông Tin, An Ninh Mạng, Cisco Networking solution",Vietnamworks
Senior IT Officer,IT professional,Junior,1,PLF Law Firm,"ho chi minh, ho chi minh",Thương lượng,"CRM, Website Management, Seo, IT Operations, English",Vietnamworks
Fintech Innovation Product Manager,product manager,Senior,5,Vietpay Corporation,hà nội,$500.00,"Digital Payment, Product Management, Project Management, UI/UX, Fintech",Vietnamworks
Chuyên Viên Phát Triển Chương Trình Lập Trình,data scientist,Junior,2,RT Holdings,tp.hcm,Thương lượng,"Lập Trình, Ngôn Ngữ Lập Trình C, Khoa Học Máy Tính, Kỹ Thuật Máy Tính, Giảng Dạy",Vietnamworks
"Front-End Leader (ReactJS, Nextjs)",frontend developer,Junior,1,SAPP Academy,hà nội,$1000.00,"CSS3, HTML5, NextJs, ReactJS, Unit Testing",Vietnamworks
Application Engineer (Microsoft Dynamics 365 and Power Platform),software engineer,Intermediate,3,De Heus LLC,tp.hcm,Thương lượng,"Microsoft Dynamics 365, Microsoft Power Platform, Azure, Virtual Machine",Vietnamworks
Product Owner,product manager,Junior,2,Navigos Search,"hanoi, hcmc",$1000.00,"product owner, Agile Development, Analytical Problem Solving, Business Analysis, Communication Skills",Vietnamworks
AI Video Enhancement Algorithm Engineer (Intern),software engineer,Any Level,N/A,Puwell Cloud Tech Limited,hồ chí minh,Thương lượng,"AI/ML, Python Programming, C/C++ Programming, Data Analysis, AI, AI",Vietnamworks
Staff for IT Planning Department,IT professional,Any Level,N/A,"Mizuho Bank, Ltd. - HCMC Branch",hồ chí minh,Thương lượng,"English, Software Management, Communication, Teamwork, Project Managements",Vietnamworks
Nhân Viên Master Data SAP,SAP consultant,Junior,1,Golden Gate Trade & Service JSC,hà nội,Thương lượng,"SAP, Python, Chuẩn hóa dữ liệu, Quản Lý Dữ Liệu, SAP S/4HANA",Vietnamworks
Junior Database Administrator,database administrator,Intermediate,3,Techcombank,hanoi,$800.00,"Banking, DBA, Oracle, Csdl, SQLServer",Vietnamworks
HO - Khối Pháp Chế Và Quản Lý Rủi Ro - CVCC Phòng Chống Rửa Tiền,data engineer,Senior,5,Ngân hàng Lộc Phát Việt Nam LPBank,hanoi,Thương lượng,"Giải Quyết Vấn Đề, Luật Pháp Lý, Ngân hàng, SQL, Tài Chính Đầu Tư",Vietnamworks
Security Specialist upto $2500,IT professional,Senior,5,Công Ty TNHH LOTTE Innovate Việt Nam,hồ chí minh,$2200.00,"Compliance Procedure, Network Security, Security Firewall, Security Infrastructure",Vietnamworks
IT Cyber Security,IT professional,Intermediate,3,Shinhan Vietnam Finance Company Limited,hcmc,Thương lượng,"System Analyst, Application Support, Lending Operations, Core System, Core Banking",Vietnamworks
Nhân Viên IT - Công Ty Sản Xuất,IT professional,Junior,2,Navigos Search,"hanoi, hcmc",$350.00,"IT System Administration, Network Support, Hardware Support, IT Security, IT Administration",Vietnamworks
Salesforce Intern With French Speaking,IT professional,Any Level,N/A,Capgemini Vietnam,thành phố hồ chí minh,Thương lượng,"Front End, Apex development, French, Agile Methodology, Salesforce Development",Vietnamworks
CVCC Giải pháp Số,data scientist,Senior,5,Ngân Hàng TMCP Quốc Tế Việt Nam (VIB),hồ chí minh,Thương lượng,"Dịch Vụ Ngân Hàng Điện Tử, Phân Tích Chiến Lược, Phân Tích Da, Thuyết Trình, Ứng Dụng Công Nghệ Số",Vietnamworks
Senior Backend Developer (T24/ Core Banking/ Core Card),backend developer,Junior,2,Techcombank,hanoi,$1000.00,"Banking, Application Development, Back End Developer, Cloud, Core Banking",Vietnamworks
Senior Data Engineer,data engineer,Intermediate,4,Công Ty Cổ Phần Kite Metric,hcmc,$1200.00,"Computer Science, Data Modeling, NodeJS, Python, SQL",Vietnamworks
Cloud Solutions Developer,software developer,Intermediate,3,Navigos Search's Client,"hanoi, hcmc",$1200.00,"Cloud Solution, RESTful Web Service, MS Azure, Troubleshooting, Japanese",Vietnamworks
O2O Channel Performance Supervisor (Tiktok/Facebook),backend developer,Intermediate,3,Abbott,hcm,Thương lượng,"Chiến Lược O2O, Facebook, Social Commercial, Tiktok Ads, TikTok channel development",Vietnamworks
"Software Engineer (Android, Python) (Quantity: 02)",mobile developer,Any Level,N/A,LG Electronics R&D Vietnam,hà nội,$800.00,"Software Engineering, Automotive, Android, Python, Mechatronic",Vietnamworks
Chuyên Viên Đánh Giá An Toàn Bảo Mật CNTT,data scientist,Any Level,N/A,Ngân Hàng TMCP Xuất Nhập Khẩu Việt Nam (Eximbank),tp.hcm,$1000.00,"An Toàn Thông Tin Mạng, Bảo Mật Dữ Liệu, Lập Trình, Antihack, An Toàn Thông Tin",Vietnamworks
Senior Software Tester – Securities IT,QA engineer,Intermediate,3,Public Bank Securities Vietnam Company Limited (PBSV),Hồ Chí Minh,Thương lượng,"Communication skills, Computer Science, Finance, Software Testing, Test Planning",Vietnamworks
IT Business Systems Analyst (IT BSA) - Fluent English - Crm/erp,systems analyst,Intermediate,3,MiTek Việt Nam,tp.hcm,Thương lượng,"Fluent English, CRM & ERP Systems, IT System Administration, Business Analyst, Systems Engineering",Vietnamworks
Chuyên Viên Bảo Mật Dữ Liệu - Khối Dữ Liệu - Data Security - Data Division - Khối Dữ Liệu (Ho24.261),IT professional,Intermediate,3,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,hanoi,$571.00,"Khoa Học Máy Tính, An ninh, Big Data, SQL, IT Security",Vietnamworks
HR Data Analytics Manager,data analyst,Junior,2,Prudential Vietnam Assurance,thành phố hồ chí minh,Thương lượng,"Analytical Thinking, Data Analysis, Excellent communication, HRIS System, Stakeholder Management",Vietnamworks
2D Game Artist,game developer,Senior,5,Athena Studio,hồ chí minh,$816.00,"VFX, Game 2D, Photoshop, Spine 2D, UI - UX",Vietnamworks
Fullstack/Backend Software Engineer (Java Spring/React) (m/f/d),backend developer,Intermediate,3,Proliance GmbH,Hồ Chí Minh,$1000.00,"Java Spring Boot, React, Software Development",Vietnamworks
Nhân Viên Dự Án,embedded systems engineer,Junior,1,Viettel Hà Nội - Chi Nhánh Tập Đoàn Công Nghệ Viễn Thông Quân Đội (Hni),hà nội,$625.00,"Hạ Tầng Mạng, Tư Vấn Thiết Kế, Điện Tử Viễn Thông, Công Nghệ Thông Tin, Quản Lý Dự Án",Vietnamworks
UI / UX Designer Expert ( Banking / Finance ),UX/UI designer,Intermediate,4,GTV VIETNAM,hồ chí minh,Thương lượng,"Problem-solving, Software Prototyping, UI/UX, User-Centered Design, Visual Communication",Vietnamworks
Lập Trình Viên Phần Mềm (Software Developer) - HỒ CHÍ MINH,software developer,Junior,1,"Công Ty TNHH Thiết Bị Minh Tâm (Mitalab Co., Ltd)",hà nội,Thương lượng,"C#, .NET Framework, .NET Framework, JavaScript, ReactJs, SQL Server, SQL Server",Vietnamworks
"Back-end Developer (Golang, PostgreSQL)",backend developer,Intermediate,3,Công Ty TNHH 1Long,tp hồ chí minh,$1200.00,"Fintech, Startup Development",Vietnamworks
Quản Lý Chất Lượng - Công Ty Gỗ (mức lương hấp dẫn),data scientist,Senior,5,Navigos Search's Client,hanoi,Thương lượng,"QA, QC, Tiếng Anh, Tiếng Nhật, Quality Control",Vietnamworks
"Project management (Digitalization), SPX Express",IT professional,Junior,2,CÔNG TY TNHH SPX EXPRESS,Hồ Chí Minh,Thương lượng,"business analyst, Communication Skills, Data Analysis, Problem Solving, Project Management",Vietnamworks
Chuyên Viên Editor - Mức Lương Hấp Dẫn 13-18 Triệu,IT professional,Junior,2,Công Ty TNHH In và dịch vụ thương mại Quang Trung,hồ chí minh,$530.00,"Chủ Động, Dựng Video Ngắn Trên Tiktok, Kỹ năng làm việc nhóm",Vietnamworks
Information Security Management Staff (Accept Fresher),IT professional,Any Level,N/A,HYUNDAI Kefico,tp hải dương,Thương lượng,"ISO 27001, Data Security, Ceh-V5, Audit",Vietnamworks
IT Senior Infrastructure/ Chuyên Viên Hạ Tầng IT Cao Cấp,IT professional,Senior,5,Công Ty Cổ Phần Chứng Khoán Guotai Junan (Việt Nam),hà nội,Thương lượng,"IT System Administration, IT Operations, Công nghệ thông tin, Computer Science, IT System Development",Vietnamworks
Scrum Master (SM) Upto 4000Usd,scrum master,Intermediate,3,Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,hà nội,$3000.00,"Scrum Master, Technical, Software Development, Quản Lý Dự Án Công Nghệ, Phân Tích Thuật Toán",Vietnamworks
Internship Tester (French),QA engineer,Any Level,N/A,Capgemini Vietnam,thành phố hồ chí minh,Thương lượng,"Java, Python, C#, Test, French",Vietnamworks
Customer Service Specialist,data scientist,Junior,1,VinHMS,thành phố hồ chí minh,Thương lượng,"Communication And Problem-Solving Skills, CRM, Customer Service, Hospitality Solution, Software Analysis",Vietnamworks
Sale (Mảng Quà Tặng),data scientist,Intermediate,3,Công Ty Cổ Phần Truyền Thông Và Công Nghệ Khải Minh,hà nội,$28.00,"Tìm Kiếm Khách Hàng, Khai Thác Khách Hàng, B2B Sales, Telesales, Thu Hồi Công Nợ",Vietnamworks
Service Delivery Manager,data scientist,Senior,5,Pernod Ricard Vietnam,ho chi minh,Thương lượng,"Digital Strategy Planning, It Governance & Compliance, Technical Support, Technical Authority, Project Management",Vietnamworks
Business Analyst Officer (Temporary 10 Months Contract) / Chuyên Viên Phân Tích Nghiệp Vụ (HĐLĐ 10 Tháng),business analyst,Senior,5,Hanwha Life Vietnam,hcm,Thương lượng,"Analytical Thinking, Business Analysis, Effective Communication, Problem Solving, Project Management",Vietnamworks
Senior Consultant | Technology Transformation (Financial Services) In HCMC,IT professional,Junior,2,Ernst & Young Vietnam Limited (EY Vietnam),"ho chi minh, hanoi",Thương lượng,"Core Banking, Project Managing, Payment, CRM, Fintech",Vietnamworks
Senior UX/UI Designer,UX/UI designer,Senior,5,Capgemini Vietnam,thành phố hồ chí minh,Thương lượng,"Adobe Creative Suite, English, Thiết Kế UI-UX, Figma, HTML/CSS",Vietnamworks
"Nhân Viên IT (Nam, Cao Đẳng Công Nghệ Thông Tin)",IT professional,Any Level,N/A,Công Ty TNHH Sumidenso Việt Nam,tp hải dương,Thương lượng,"IT System Administration, Network, Hệ Thống Mạng",Vietnamworks
Trưởng Nhóm Quản Lý Hệ Thống và Hạ Tầng CNTT,system administrator,Senior,5,Bệnh Viện Mắt Quốc Tế Việt - Nga,hà nội,Thương lượng,"Firewall, Bảo Mật Dữ Liệu, Windows Server, Linux, Infrastructure Management",Vietnamworks
Senior Technical Manager (Outsystems Workflow Platform Development),IT professional,Senior,7,Bosch Global Software Technologies Company Limited,hcm,Thương lượng,"Agile Methodologies, Leadership Skills, Project Management, OutSystems development, Technical proficiency in low-code platforms",Vietnamworks
Senior Java Backend Developer,backend developer,Any Level,N/A,Công Ty Cổ Phần Bảo Hiểm Opes,hà nội,Thương lượng,"Spring, Microservices, Java, Insurtech",Vietnamworks
Lập Trình Viên Full Stack,full stack developer,Junior,1,Travel Sense Asia,hà nội,Thương lượng,"Khoa Học Máy Tính, Full Stack Development, PHP/MySQL, JavaScript, ReactJS",Vietnamworks
Service Desk Agent Asia,data scientist,Junior,2,,Hồ Chí Minh,Thương lượng,"Citrix System, IT Helpdesk, Chinese fluency, English Language Proficiency, German",Vietnamworks
R&D Engineer (Software),software engineer,Any Level,N/A,Panasonic Appliances Vietnam,hồ chí minh,Thương lượng,"C Programming Language, Software Development, Embedded Software, Electronic, Computer Science",Vietnamworks
Tester,QA engineer,Junior,2,Golden Gate Trade & Service JSC,hà nội,Thương lượng,"Manual Testing, Mobile Application Testing, Bugs Testing, Software Testing, Agile Scrum",Vietnamworks
"Senior Manager, Digital Bancassurance",IT professional,Any Level,N/A,FWD Vietnam Life Insurance Company Limited,ho chi minh,Thương lượng,"Ecommerce Background, Digitalization, Digital Platform, Sales Planning, User Experience",Vietnamworks
Chuyên Viên SAP - BASIS,SAP consultant,Intermediate,3,"Công Ty Cổ Phần Công Nghệ Thông Tin, Viễn Thông Và Tự Động Hoá Dầu Khí",hà nội,$1190.00,"VAS, Tài Chính Kế Toán, Kế toán quản trị, Triển Khai Hệ Thống, SAP BW/4HANA",Vietnamworks
Senior Business Analyst,business analyst,Senior,5,Công Ty TNHH Công Nghệ Và Giải Pháp Phần Mềm Crossian,hà nội,$2122.00,"Agile Methodologies, Business Analysis, Communication Skills, Data Analysis, UI/UX",Vietnamworks
"Nhân Viên Phòng Truyền Dẫn & IP - Làm Việc Tại Nước Ngoài Mozambique - Mức Lương Từ 30,000 Usd/năm",security engineer,Junior,2,Movitel S.A,quốc gia mozambique,$2500.00,"Telecommunications, Information Technology, IT Security",Vietnamworks
CVCC Mô Hình Kinh Doanh (Data Scientist) - Business Model Senior Specialist (Data Scientist) - Khối Dữ Liệu (Ho24.300),data scientist,Junior,1,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,hanoi,Thương lượng,"Data Visualization, Khoa Học Dữ Liệu, Phân Tích Dữ Liệu, Power BI, SQL",Vietnamworks
3D Modeler,data scientist,Junior,1,Công Ty TNHH Thankslab Việt Nam,thành phố hồ chí minh,Thương lượng,3D Model Design,Vietnamworks
Chuyên Viên Phân Tích Dữ Liệu,business intelligence analyst,Junior,2,Công Ty Chứng Khoán Yuanta Việt Nam,hcm,$734.00,"Power BI, Tableau, SQL, Cơ Sở Dữ Liệu, Warehouse Design",Vietnamworks
Embedded Software Developer,software developer,Any Level,N/A,Bosch Global Software Technologies Company Limited,hcm,Thương lượng,"C/C++, Embedded Systems",Vietnamworks
IT Staff Software Developer,software developer,Any Level,N/A,"Proterial Vietnam Co., Ltd.",hai duong province,Thương lượng,"Công Nghệ Thông Tin, C#, Android, SQL, ASP.NET",Vietnamworks
Kỹ Sư Phần Mềm Ứng Dụng Desktop,backend developer,Junior,1,Công Ty Cổ Phần Đầu Tư Và Công Nghệ OSB (Osb Jsc.),"hà nội, hồ chí minh, hồ chí minh",Thương lượng,"C++, C#, Python, Kỹ Thuật Phần Mềm, Tiếng Anh",Vietnamworks
IT Manager/ Trưởng Phòng CNTT,IT professional,Senior,5,CÔNG TY TNHH YIC ONE,hà nội,Thương lượng,"Cloud, Công nghệ thông tin, IT Administration, IT Management, Quản Trị Hạ Tầng CNTT",Vietnamworks
Software Engineering Manager (Java/Springboot),software engineer,Senior,7,Navigos Search's Client,hanoi,$3500.00,"API RESTful, English Language Proficiency, Java, Software Development, Team Management",Vietnamworks
Senior System Administrator,system administrator,Intermediate,4,Netcompany,ho chi minh,Thương lượng,"Windows Server, Active Directory, PowerShell, Azure, Linux",Vietnamworks
Ruby on Rails,backend developer,Junior,1,"HDWEBSOFT Co., Ltd",ho chi minh,Thương lượng,"Ruby On Rails, SQL, PostgreSQL, Redis, Software Development",Vietnamworks
