Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform
[A6] Nhân viên kiểm duyệt hổ sơ cho Nhà mạng Viettel,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$7.00,,Careerviet
Senior Data Engineer,data engineer,Intermediate,3-4,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$20.00,"Python, Java, SQL, AWS, Azure, Hadoop, Spark, Big Data, ETL",Careerviet
Nhân Viên Chăm Sóc Khách Hàng (Tiếng Trung),N/A,Intermediate,1-5,CÔNG TY TNHH TRIN TECH,Hồ Chí Minh,$15.00,,Careerviet
UX Content Writer,UX/UI designer,Intermediate,2-5,Công Ty Cổ Phần Metub Việt Nam,Hà Nội,Thương lượng,Figma,Careerviet
Nhân Viên Kinh Doanh,N/A,Junior,1-2,CÔNG TY CỔ PHẦN GIẢI PHÁP VÀ CÔNG NGHỆ VIETNIX,Hồ Chí Minh,$8.00,,Careerviet
Senior Mobile Dev (Chuyên viên phát triển ứng dụng Mobile),mobile developer,Senior,5-10,CÔNG TY CỔ PHẦN ONEFIN VIỆT NAM,Hồ Chí Minh,$30.00,"Firebase, Restful API, Git, Android, Flutter",Careerviet
Senior QC (Chuyên viên kiểm thử phần mềm),database administrator,Senior,5-10,CÔNG TY CỔ PHẦN ONEFIN VIỆT NAM,Hồ Chí MinhHà Nội,$30.00,"MongoDB, MySQL",Careerviet
Odoo Developer,software developer,Intermediate,2-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"Python, Odoo, PostgreSQL, Linux, Apache",Careerviet
Lead/Senior Digital Performance Marketing,IT professional,Senior,3-10,Red Star Technology Company,Hồ Chí MinhHà Nội,$1000.00,"Power BI, SEO",Careerviet
(Senior) IOT Device Support Engineer,software engineer,Senior,3-7,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,Thương lượng,,Careerviet
Data Analysis/Data Engineer,data engineer,Intermediate,2-5,"Rochdale Spears Co., Ltd.",Bình Dương,Thương lượng,"Python, SQL, ETL, R",Careerviet
CHUYÊN VIÊN TƯ VẤN GIẢI PHÁP CNTT - PRESALE (BA/ TESTER),QA engineer,Any Level,N/A,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ HCTECH,Bình DươngĐà Nẵng,Thương lượng,,Careerviet
Nhân Viên Kinh Doanh Phần Mềm,N/A,Junior,2,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ HCTECH,Bình DươngĐà Nẵng,Thương lượng,,Careerviet
Chuyên Viên Kinh Doanh - Đối Ngoại,N/A,Junior,2,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ HCTECH,Bình DươngĐà Nẵng,Thương lượng,,Careerviet
Techlead Odoo,IT professional,Senior,5,Công ty CP Truyền thông và Công nghệ ICOMM Việt Nam,Hà Nội,Thương lượng,"Python, SQL, JavaScript, HTML, CSS, AJAX, Odoo, NodeJS, JQuery, Docker, jQuery, PostgreSQL, Git, Linux",Careerviet
Nhân Viên IT Văn Phòng,IT professional,Junior,1-2,Công Ty Cổ Phần Thiết Kế Và Xây Dựng Giza Việt Nam,Hà Nội,$10.00,,Careerviet
IT DevOps Engineer,DevOps engineer,Intermediate,3,CÔNG TY TNHH THỜI TRANG VÀ MỸ PHẨM ÂU CHÂU,Hồ Chí Minh,Thương lượng,"Docker, Kubernetes, AWS, Azure, GCP, Jenkins, CI/CD, Terraform, Agile",Careerviet
"Chuyên viên tư vấn, triển khai ERP-SAP module SD",SAP consultant,Intermediate,3-5,Công Ty Cổ Phần Hum,Hồ Chí Minh,$20.00,SAP,Careerviet
Chuyên viên Giám sát An ninh thông tin,security engineer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Firewall,Careerviet
Chuyên viên Phân tích Dữ liệu (Khối CNTT),data engineer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"SQL, NoSQL, SAP",Careerviet
Chuyên viên Hỗ trợ Phần mềm Ứng dụng,data engineer,Any Level,N/A,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,SQL,Careerviet
Kiến trúc Dữ liệu,data engineer,Intermediate,4,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Python, SQL, Big Data, NoSQL, ETL, R",Careerviet
Kiến trúc Ứng dụng,backend developer,Intermediate,4,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Python, Java, Docker, Kubernetes, Linux, Microservices",Careerviet
Chuyên viên Quản trị Vận hành Phần mềm Ứng dụng,backend developer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Java, SQL, PHP, Docker, MySQL, Linux, Nginx",Careerviet
Quản trị dự án CNTT,N/A,Senior,5,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,,Careerviet
Chuyên viên Đánh giá An toàn bảo mật hệ thống CNTT,backend developer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Python, Java, Excel, Power Point, PHP",Careerviet
Chuyên viên Quản trị Vận hành Hệ thống,data analyst,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Excel,Careerviet
Cộng tác viên Dịch vụ hạ tầng công nghệ,N/A,Any Level,N/A,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Thương lượng,,Careerviet
"Chuyên viên Phân tích Nghiệp vụ - Khối CNTT (Dự án CLOS, RLOS. CAR.CSS)",data scientist,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"AI, Agile, Kanban",Careerviet
Chuyên viên Phát triển Phần mềm Ứng dụng,frontend developer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Java, SQL, JavaScript, HTML, HTML5, CSS, CSS3, Spring, Linux, Unix, SAP",Careerviet
Chuyên viên Phân tích nghiệp vụ CNTT (Nghiệp vụ thẻ),N/A,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,,Careerviet
Chuyên viên phát triển CoreBank - Dự án nâng cấp CoreBanking,data engineer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Java, SQL",Careerviet
Chuyên viên Kiểm thử phần mềm (Automation Tester),QA engineer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"JavaScript, Excel, Power Point, TypeScript, Git, CI/CD, Puppeteer, Selenium",Careerviet
Chuyên Viên Công Nghệ Thông Tin,N/A,Intermediate,3-5,Công ty TNHH Gia Hòa,Bình Thuận,Thương lượng,,Careerviet
NodeJS Backend Developer,backend developer,Intermediate,2-4,CÔNG TY CỔ PHẦN GIÁO DỤC SAPP,Hà Nội,$10.00,"NodeJS, Express, Nest, MongoDB, Docker, Kubernetes, AWS, gRPC, PostgreSQL, MySQL, Redis, Restful API, Git, NoSQL",Careerviet
ReactJS Frontend Developer,frontend developer,Intermediate,2-4,CÔNG TY CỔ PHẦN GIÁO DỤC SAPP,Hà Nội,$10.00,"JavaScript, HTML5, CSS, CSS3, AJAX, React, AWS, TypeScript, Sass, Firebase, Restful API, Linux, SEO",Careerviet
ERP Business Analyst,business analyst,Junior,1-2,CÔNG TY CỔ PHẦN GIÁO DỤC SAPP,Hà Nội,$12.00,"Analysis, SAP, ERP",Careerviet
PHP Magento,frontend developer,Intermediate,2-4,Công ty TNHH Levinci,Hồ Chí Minh,$15.00,"JavaScript, HTML, CSS, PHP, JQuery, jQuery, SOAP, Git, SEO",Careerviet
CHUYÊN VIÊN PHẦN MỀM,SAP consultant,Junior,2-3,Công ty TNHH SX và TM  BQ,Đà Nẵng,$13.00,"Java, SQL, SAP, ERP",Careerviet
Trưởng Nhóm Quản Lý Phần Mềm & Cơ Sở Dữ Liệu,database administrator,Senior,5,TẬP ĐOÀN Y TẾ VIỆT NGA,Hà Nội,Thương lượng,"SQL, PostgreSQL",Careerviet
"Senior System Administrator (Linux, Database)",system administrator,Any Level,N/A,Simpson Strong Tie Viet Nam Company Limited,Hồ Chí Minh,Thương lượng,,Careerviet
Trưởng Nhóm Lập Trình,SAP consultant,Junior,2-3,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$38.00,ERP,Careerviet
Nhân Viên Phân Tích Nghiệp Vụ (Business Analyst),business analyst,Junior,1-2,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$12.00,"Odoo, ERP",Careerviet
Scrum Master,scrum master,Junior,1-2,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$12.00,"Excel, Agile",Careerviet
Nhân viên Kiểm thử (Tester),QA engineer,Junior,1-2,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$12.00,SQL,Careerviet
[C15] Cầu Giấy - Nhân Viên Chăm Sóc Khách Hàng Truyền Hình Số K+ Xoay Ca Linh Hoạt,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$6.00,,Careerviet
[C15] Tổng Đài Viên Cho Nhà Mạng Viettel (Thuần CSKH),N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$6.00,,Careerviet
[C15] Bắc Từ Liêm - Kiểm Duyệt Hồ Sơ Bằng Hình Ảnh Nhà Mạng Viettel,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$6.00,,Careerviet
[C15] Cầu Giấy - Nhân Viên Chăm Sóc Khách Hàng Đài Truyền Hình VTVCAB,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$6.00,,Careerviet
[C15] Nhân Viên Chăm Sóc Khách Hàng Cho Mạng Vinaphone Line Di Động,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hồ Chí Minh,$6.00,,Careerviet
[C15] Nhân Viên Chăm Sóc Khách Hàng Cho Dự Án Lychee 82X Mảng Làm Đẹp,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$6.00,,Careerviet
Collections Portfolio Management Expert,data scientist,Senior,4-6,FE CREDIT,Hồ Chí Minh,Thương lượng,"Python, SQL, SAS",Careerviet
Senior/Expert IT Security Specialist (Infrastructure),IT professional,Senior,4-10,FE CREDIT,Hồ Chí Minh,$1000.00,"Python, PHP",Careerviet
Chuyên viên Quản lý Sự Cố IT,IT professional,Junior,1-2,FE CREDIT,Hồ Chí Minh,Thương lượng,,Careerviet
Senior IT Business Analyst Specialist,business analyst,Senior,4-6,FE CREDIT,Hồ Chí Minh,$1000.00,"Analysis, MySQL, SOAP, Agile",Careerviet
Senior IT Business Analyst - Trading Platform (Dstock),business analyst,Intermediate,3-5,Công Ty CP Chứng Khoán VNDIRECT,Hà Nội,Thương lượng,"Agile, Scrum",Careerviet
Chuyên viên Quản trị Vận hành Cơ sở dữ liệu,data analyst,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Excel,Careerviet
Chuyên viên Quản trị Vận hành Ứng dụng Core,data analyst,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Excel,Careerviet
Chuyên gia Scrum Master (App Fintech),scrum master,Junior,2,CÔNG TY CỔ PHẦN KINH DOANH F88,Hồ Chí Minh,Thương lượng,"JIRA, Agile, Scrum",Careerviet
Chuyên viên cao cấp Mô hình rủi ro,data scientist,Intermediate,3,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Big Data, Machine Learning, Deep Learning, AI",Careerviet
Chuyên viên Quản trị Vận hành Ứng dụng ngoài Core,data analyst,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Excel,Careerviet
IT Helpdesk,IT support,Junior,1-3,Công ty Cổ phần Sube Việt Nam,Hà Nội,$9.00,PC,Careerviet
Senior WordPress Developer,software developer,Senior,3-10,Red Star Technology Company,Hồ Chí Minh,$1800.00,"Python, SQL, JavaScript, HTML, HTML5, CSS, CSS3, PHP, JQuery, jQuery, Laravel, Git, NoSQL, Responsive Design, WordPress",Careerviet
GRAPHIC DESIGNER CUM VIDEO EDITOR,IT professional,Junior,2,Công ty TNHH Tư Vấn Đầu Tư Immica,Hồ Chí Minh,$17.00,PC,Careerviet
Business Analyst (ERP-ODOO)- Đi làm ngay,business analyst,Junior,1,Công ty Cổ phần đầu tư phát triển máy Việt Nam,Hà Nội,$12.00,"Odoo, ERP",Careerviet
Business Analyst (Digital Lending),business analyst,Junior,2-3,LOTTE FINANCE VIETNAM,Hà Nội,$19.00,"Analysis, Agile, UI/UX",Careerviet
GAME DESIGNER - LẬP KẾ HOẠCH CHO GAME,game developer,Any Level,N/A,Koei Tecmo Software Vietnam,Hà Nội,Thương lượng,,Careerviet
[C15] Kiểm Duyệt Hồ Sơ Bằng Hình Ảnh Nhà Mạng Viettel Không Yêu Cầu Kinh Nghiệm,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$6.00,,Careerviet
[C15] Nhân Viên Trực Tổng Đài Cho Nhà Mạng Viettel (Thuần CSKH),N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$6.00,,Careerviet
[B8] Tổng Đài Viên Viettel Kênh Viettel Money Xoay Ca Linh Hoạt,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$6.00,,Careerviet
Kiến trúc Hệ thống,system administrator,Senior,8,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Linux,Careerviet
Trưởng nhóm Vận hành,N/A,Intermediate,3,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà NộiHồ Chí Minh,Thương lượng,,Careerviet
Risk Modelling Senior - Hà Nội - TA107,data scientist,Intermediate,3,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Python, SQL, SAS, R",Careerviet
Nhân viên phân tích thiết kế hệ thống phần mềm (IT BUSINESS ANALYST),business analyst,Junior,2-3,Công ty TNHH Nasys,Hồ Chí Minh,$10.00,"Figma, SAP, ERP",Careerviet
Scientific Client Partnership(Mới),N/A,Any Level,N/A,Cty BioTuring,Hồ Chí Minh,Thương lượng,,Careerviet
Moldflow Engineer(Mới),software engineer,Junior,1-3,Công ty TNHH framas Korea Vina,Đồng Nai,Thương lượng,,Careerviet
Kỹ sư Phân tích nghiệp vụ - Business Analyst(Mới),business analyst,Junior,2-3,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,$15.00,,Careerviet
Nhân viên IT Helpdesk(Mới),IT support,Intermediate,1-5,Công ty TNHH Thực Phẩm Sạch Thương Mại T&P,Hà Nội,$10.00,"Excel, Power Point",Careerviet
IT Staff(Mới),IT professional,Any Level,N/A,"YKK Vietnam Co., Ltd",Hồ Chí Minh,$12.00,,Careerviet
TRƯỞNG PHÒNG DỮ LIỆU(Mới),N/A,Intermediate,4,CÔNG TY TNHH TẬP ĐOÀN THẨM ĐỊNH GIÁ SUNVALUE,Hồ Chí Minh,Thương lượng,,Careerviet
CHUYÊN VIÊN DỮ LIỆU(Mới),N/A,Junior,1,CÔNG TY TNHH TẬP ĐOÀN THẨM ĐỊNH GIÁ SUNVALUE,Hồ Chí Minh,Thương lượng,,Careerviet
Machine Learning Engineer Expert - Hà Nội - TA133(Mới),software engineer,Senior,6-8,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Python, SQL, Excel, Data science, Statistics, Big Data, Machine Learning, Data Mining, R",Careerviet
Lập trình viên Flutter(Mới),mobile developer,Junior,2-3,Công ty CP IIG Việt Nam,Hà Nội,$20.00,"SQL, .NET, MongoDB, Flutter",Careerviet
Lập trình viên Node.js(Mới),data engineer,Junior,2-3,Công ty CP IIG Việt Nam,Hà Nội,$20.00,"SQL, Node.js, Express, Nest, MongoDB, Redis, Git, CI/CD, NoSQL",Careerviet
Lập trình viên .NET Core(Mới),backend developer,Junior,2-3,Công ty CP IIG Việt Nam,Hà Nội,$20.00,"SQL, React, MongoDB, Restful API, Git, CI/CD",Careerviet
Devops Engineer(Mới),DevOps engineer,Junior,2-3,Công ty CP IIG Việt Nam,Hà Nội,$20.00,"Python, Docker, Kubernetes, Jenkins, Git, CI/CD, Bash",Careerviet
[A9] Tuyển Tổng Đài Viên Đối Tác Tập Đoàn Viettel Tại Bắc Từ Liêm - Làm Việc Xoay Ca Luân Phiên Linh Hoạt (Viettel AP)(Mới),N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$6.00,,Careerviet
"Research Analyst (Data analyst, Market research)(Mới)",data analyst,Intermediate,2-5,CÔNG TY TNHH MTV PHẦN MỀM TIẾP THỊ THỂ THAO,Hồ Chí Minh,$20.00,"Excel, Statistics, Analysis, SAS",Careerviet
"Senior Fullstack Developer (C#, Java) - Integrated Risk - Hà Nội - TA107(Mới)",full stack developer,Junior,2-3,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"SQL, Analysis, AWS, Azure, Git, Big Data",Careerviet
Nhân viên Chăm Sóc Khách Hàng,SAP consultant,Junior,1,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$8.00,"Odoo, ERP",Careerviet
Trợ lý kiêm Phiên dịch Tiếng Nhật (N2),N/A,Intermediate,2-5,Công Ty TNHH Lampart,Hồ Chí Minh,Thương lượng,,Careerviet
Salesforce Developers (English speaking),software developer,Intermediate,3-5,HR Vietnam’s ESS Client,Hồ Chí Minh,Thương lượng,"Python, Java, React, Azure, CI/CD, AI, Agile, Salesforce",Careerviet
Senior ERP System Analyst,systems analyst,Senior,5-7,Coherent Vietnam,Đồng Nai,Thương lượng,"SQL, Power BI, SAP, ERP",Careerviet
Senior RPA Developer (English speaking),software developer,Junior,1-2,HR Vietnam’s ESS Client,Hồ Chí Minh,Thương lượng,"Git, CI/CD, Machine Learning, Agile, Scrum, Kanban",Careerviet
Game Server Programmer,game developer,Senior,3-7,CÔNG TY TNHH ONEUNIVERSE VN,Hồ Chí Minh,$20.00,"Java, Spring, MySQL, Redis, Linux",Careerviet
Unity Developer (Unity / C#),software developer,Senior,3-10,CÔNG TY TNHH ONEUNIVERSE VN,Hồ Chí Minh,$20.00,"Git, Android, iOS, Unity, Game Development",Careerviet
GAME DESIGNER - LẬP KẾ HOẠCH CHO GAME,game developer,Any Level,N/A,Koei Tecmo Software Vietnam,Hà Nội,Thương lượng,,Careerviet
Electrical Design Engineer ( Shipbuilding company),UX/UI designer,Intermediate,2-5,Công Ty TNHH MTV Piriou Việt Nam,Hồ Chí Minh,Thương lượng,Analysis,Careerviet
Trưởng Phòng Marketing (CRM),data analyst,Senior,4-10,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ OMMANI,Hà Nội,$25.00,Excel,Careerviet
Nhân Viên Phát Triển Ứng Dụng Momo,frontend developer,Junior,1-3,VIETNAM GOBUY E-COMMERCE - CÔNG TY TNHH THƯƠNG MẠI ĐIỆN TỬ GOBUY VIỆT NAM,Hồ Chí Minh,$12.00,"Python, Java, JavaScript, HTML, CSS, React, Node.js, PHP, Vue.js",Careerviet
Nhân Viên Marketing - IT,IT professional,Junior,1,CÔNG TY TNHH VĂN LANG,Hồ Chí Minh,Thương lượng,,Careerviet
Trưởng ban IT,IT professional,Intermediate,2-5,CÔNG TY CỔ PHẦN A25 HOTEL,Hà Nội,$25.00,ERP,Careerviet
Trợ lý phần mềm,system administrator,Junior,1-2,Công Ty Cổ Phần A25 Hotel,Hà Nội,$15.00,Linux,Careerviet
Business Analyst,business analyst,Intermediate,2-5,Tổng Công ty Cổ phần Bảo hiểm Quân đội (MIC),Hà Nội,Thương lượng,,Careerviet
Chuyên viên SAP (MM/WMS hoặc PP),SAP consultant,Intermediate,2-5,Công ty Cổ phần Tập đoàn Austdoor,Hà Nội,Thương lượng,"SAP, ERP",Careerviet
Devops Engineer,DevOps engineer,Junior,2,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,$20.00,"AWS, Azure, GCP, VMware, Firewall",Careerviet
Giám đốc vận hành (Fintech),IT professional,Lead/Expert,7-20,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,Thương lượng,,Careerviet
Giám Đốc Chính sách Sản Phẩm Công nghệ,N/A,Lead/Expert,7-20,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,$50.00,,Careerviet
Data Analyst/ Business Intelligence (6-months Contract),data analyst,Any Level,N/A,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,$17.00,,Careerviet
Chuyên viên cao cấp Dịch vụ CNTT - IT Helpdesk (Làm việc tại TSC Hà Đông - Hà Nội),IT support,Junior,2,Ngân hàng TMCP Việt Á – VietABank,Hà Nội,Thương lượng,"SQL, HTML",Careerviet
Frontend Team Lead,frontend developer,Any Level,N/A,"HD SAISON Finance Co., Ltd",Hồ Chí Minh,Thương lượng,,Careerviet
Chuyên viên Tư  Vấn Triển Khai ERP Oracle,N/A,Intermediate,3-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,,Careerviet
Oracle EBS Developer,software developer,Intermediate,3-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,SQL,Careerviet
Chuyên Viên Quản Trị Dữ Liệu Oracle (DBA),database administrator,Intermediate,3-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,,Careerviet
Quản trị dự án phần mềm (PM),data scientist,Intermediate,3-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"JIRA, Confluence, Agile, Scrum",Careerviet
Manual Tester,QA engineer,Junior,2,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"Python, SQL, JavaScript, JIRA",Careerviet
Chuyên viên Thiết kế trải nghiệm Người dùng (UI_UX Designer),UX/UI designer,Senior,3-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"JavaScript, HTML5, CSS, React, JQuery, Angular, Bootstrap, Sass, jQuery, UI/UX",Careerviet
Chuyên viên phân tích dữ liệu (Data Analyst),data analyst,Senior,3-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"Python, Java, SQL, Tableau, Power BI, Analysis, MongoDB, Azure, MySQL, Machine Learning, Data Mining, NoSQL, Serverless, SAP, ETL",Careerviet
Software Developer,software developer,Senior,3-10,Phuc Thang Fine Furniture,Bình Dương,Thương lượng,"SQL, Power BI, Express, ERP",Careerviet
Software  - Project Manager,project manager,Intermediate,3-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"JIRA, Confluence, Agile, Scrum",Careerviet
IT support,IT support,Junior,1,Công Ty TNHH SML Việt Nam,Hưng Yên,Thương lượng,,Careerviet
Nhân viên CNTT (Tiếng Trung),N/A,Junior,1,CÔNG TY TNHH ĐIỆN KHÍ QUỐC QUANG (VIỆT NAM),Quảng NamĐà NẵngNghệ An,Thương lượng,,Careerviet
Nhân viên IT Helpdesk,IT support,Intermediate,2-5,CÔNG TY CỔ PHẦN CHẾ BIẾN THỰC PHẨM HOÀNG SƠN,Bình Dương,Thương lượng,,Careerviet
Digital & Growth Marketing Manager,IT professional,Senior,5-7,Soctrip,Hồ Chí Minh,Thương lượng,"Firebase, SEO",Careerviet
Nhân Viên IT Support,IT support,Junior,2,Công ty TNHH Nesta,Hưng Yên,$10.00,,Careerviet
Chuyên viên Business Analyst (BA),business analyst,Junior,1-2,CÔNG TY TNHH TẬP ĐOÀN XÂY DỰNG DELTA,Hà Nội,$15.00,"SQL, ERP",Careerviet
Chuyên Viên Hỗ Trợ Phần Mềm Và Ứng Dụng,database administrator,Junior,2-3,TẬP ĐOÀN Y TẾ VIỆT NGA,Hà Nội,Thương lượng,"SQL, PostgreSQL",Careerviet
[Hà Nội] SAP ABAP Developer,software developer,Junior,2,Công Ty Cổ Phần Chuỗi Thực Phẩm TH,Hà Nội,Thương lượng,SAP,Careerviet
Chuyên gia Phát triển dịch vụ (API) - Khối Ngân hàng số (HO24.279),N/A,Senior,5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet
Lập trình viên Fullstack .net,full stack developer,Intermediate,2-5,CÔNG TY CỔ PHẦN CÔNG NGHIỆP WELDCOM,Hà Nội,$15.00,"Python, Java, SQL, JavaScript, HTML, CSS, JQuery, Docker, Bootstrap, jQuery, MySQL, Git, GitHub, Big Data",Careerviet
[A9] Cầu Giấy - Tuyển Nhân Viên Chăm Sóc Khách Hàng Truyền Hình Vệ Tinh K+ Không Yêu Cầu Kinh Nghiệm - Làm Việc Xoay Ca,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$6.00,,Careerviet
[A9] Cầu Giấy Hà Nội - Tuyển Nhân Viên Chăm Sóc Khách Hàng Truyền Hình Vệ Tinh K+ Không Yêu Cầu Kinh Nghiệm - Làm Việc Xoay Ca,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$6.00,,Careerviet
"Senior Fullstack Developer (C#, .Net)",full stack developer,Junior,2-3,Concung.com - Con Cung Joint Stock Company,Hồ Chí Minh,Thương lượng,"SQL, HTML, CSS, .NET, MongoDB, Docker, Kubernetes, Angular, Bootstrap, Redis, NoSQL, Kafka, RabbitMQ, Flutter",Careerviet
Cộng tác viên Hành chính mua sắm - Khối Công nghệ thông tin,N/A,Any Level,N/A,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Thương lượng,,Careerviet
Senior Backend Developer (Java),backend developer,Any Level,N/A,"HD SAISON Finance Co., Ltd",Hồ Chí Minh,Thương lượng,,Careerviet
Senior Solution Consultant (Presales),DevOps engineer,Intermediate,3-5,HR Vietnam’s ESS Client,Hà Nội,$1500.00,AWS,Careerviet
Employee Engagement Officer/ Executive,N/A,Junior,1-2,SPS Vietnam,Hồ Chí Minh,Thương lượng,,Careerviet
Nhân viên Hệ Thống,data analyst,Any Level,N/A,CÔNG TY CỔ PHẦN HÙNG CƯỜNG PHARMA,Hồ Chí Minh,Thương lượng,Excel,Careerviet
Local Field Manager - Solar & Commercial Products,N/A,Lead/Expert,5-20,TÜV Rheinland Vietnam,Hồ Chí Minh,Thương lượng,,Careerviet
"Senior Backend Developer, PHP API",backend developer,Lead/Expert,5-20,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,$1000.00,"Python, SQL, Analysis, PHP, Docker, Kubernetes, gRPC, Laravel, Git, CI/CD, Linux, Shell scripting, Load Balancing, Kafka, RabbitMQ",Careerviet
Senior Frontend Developer (React),frontend developer,Lead/Expert,5-20,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,$1000.00,"JavaScript, HTML, CSS, Analysis, Firebase, GraphQL, Git, Agile, UI/UX, Kafka",Careerviet
MIS Data Analyst,data analyst,Intermediate,3-4,Công Ty TNHH Điều Intersnack Việt Nam,Hồ Chí Minh,Thương lượng,"Power BI, Excel, Statistics",Careerviet
IT Supervisor,IT professional,Intermediate,3-5,CÔNG TY TNHH JOB HOUSE,Quảng Ninh,$35.00,,Careerviet
