Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform
Chuyên viên Đánh giá An toàn bảo mật hệ thống CNTT,backend developer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"Python, Java, Excel, Power Point, PHP",Careerviet
Chuyên viên Quản trị Vận hành Hệ thống,data analyst,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,Excel,Careerviet
"Chuyên viên Phân tích Nghiệp vụ - Khối CNTT (Dự án CLOS, RLOS. CAR.CSS)",data scientist,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"AI, Agile, Kanban",Careerviet
Chuyên viên Phát triển Phần mềm Ứng dụng,frontend developer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"Java, SQL, JavaScript, HTML, HTML5, CSS, CSS3, Spring, Linux, Unix, SAP",Careerviet
Chuyên viên phát triển CoreBank - Dự án nâng cấp CoreBanking,data engineer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"Java, SQL",Careerviet
Chuyên viên Kiểm thử phần mềm (Automation Tester),QA engineer,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"JavaScript, Excel, Power Point, TypeScript, Git, CI/CD, Puppeteer, Selenium",Careerviet
NodeJS Backend Developer,backend developer,Intermediate,2-4,CÔNG TY CỔ PHẦN GIÁO DỤC SAPP,Hà Nội,$408.16-1020.41,"NodeJS, Express, Nest, MongoDB, Docker, Kubernetes, AWS, gRPC, PostgreSQL, MySQL, Redis, Restful API, Git, NoSQL",Careerviet
ReactJS Frontend Developer,frontend developer,Intermediate,2-4,CÔNG TY CỔ PHẦN GIÁO DỤC SAPP,Hà Nội,$408.16-1020.41,"JavaScript, HTML5, CSS, CSS3, AJAX, React, AWS, TypeScript, Sass, Firebase, Restful API, Linux, SEO",Careerviet
ERP Business Analyst,business analyst,Junior,1-2,CÔNG TY CỔ PHẦN GIÁO DỤC SAPP,Hà Nội,$489.80-816.33,"Analysis, SAP, ERP",Careerviet
PHP Magento,frontend developer,Intermediate,2-4,Công ty TNHH Levinci,Hồ Chí Minh,$612.24-1020.41,"JavaScript, HTML, CSS, PHP, JQuery, jQuery, SOAP, Git, SEO",Careerviet
CHUYÊN VIÊN PHẦN MỀM,SAP consultant,Junior,2-3,Công ty TNHH SX và TM  BQ,Đà Nẵng,$530.61-693.88,"Java, SQL, SAP, ERP",Careerviet
Trưởng Nhóm Quản Lý Phần Mềm & Cơ Sở Dữ Liệu,database administrator,Senior,5,TẬP ĐOÀN Y TẾ VIỆT NGA,Hà Nội,Negotiable,"SQL, PostgreSQL",Careerviet
Trưởng Nhóm Lập Trình,SAP consultant,Junior,2-3,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$1551.02-1836.73,ERP,Careerviet
Nhân Viên Phân Tích Nghiệp Vụ (Business Analyst),business analyst,Junior,1-2,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$489.80-734.69,"Odoo, ERP",Careerviet
Scrum Master,scrum master,Junior,1-2,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$489.80-734.69,"Excel, Agile",Careerviet
Nhân viên Kiểm thử (Tester),QA engineer,Junior,1-2,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$489.80-612.24,SQL,Careerviet
Collections Portfolio Management Expert,data scientist,Lead/Expert,4-6,FE CREDIT,Hồ Chí Minh,Negotiable,"Python, SQL, SAS",Careerviet
Senior/Expert IT Security Specialist (Infrastructure),IT professional,Senior,4-10,FE CREDIT,Hồ Chí Minh,$1000.00-2000.00,"Python, PHP",Careerviet
Senior IT Business Analyst Specialist,business analyst,Senior,4-6,FE CREDIT,Hồ Chí Minh,$1000.00-1800.00,"Analysis, MySQL, SOAP, Agile",Careerviet
Senior IT Business Analyst - Trading Platform (Dstock),business analyst,Senior,3-5,Công Ty CP Chứng Khoán VNDIRECT,Hà Nội,Negotiable,"Agile, Scrum",Careerviet
Chuyên viên Quản trị Vận hành Cơ sở dữ liệu,data analyst,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,Excel,Careerviet
Chuyên viên Quản trị Vận hành Ứng dụng Core,data analyst,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,Excel,Careerviet
Chuyên gia Scrum Master (App Fintech),scrum master,Junior,2,CÔNG TY CỔ PHẦN KINH DOANH F88,Hồ Chí Minh,Negotiable,"JIRA, Agile, Scrum",Careerviet
Chuyên viên cao cấp Mô hình rủi ro,data scientist,Intermediate,3,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"Big Data, Machine Learning, Deep Learning, AI",Careerviet
Chuyên viên Quản trị Vận hành Ứng dụng ngoài Core,data analyst,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,Excel,Careerviet
IT Helpdesk,IT support,Junior,1-3,Công ty Cổ phần Sube Việt Nam,Hà Nội,$367.35-571.43,PC,Careerviet
Senior WordPress Developer,software developer,Senior,3-10,Red Star Technology Company,Hồ Chí Minh,$1800.00-2500.00,"Python, SQL, JavaScript, HTML, HTML5, CSS, CSS3, PHP, JQuery, jQuery, Laravel, Git, NoSQL, Responsive Design, WordPress",Careerviet
GRAPHIC DESIGNER CUM VIDEO EDITOR,IT professional,Junior,2,Công ty TNHH Tư Vấn Đầu Tư Immica,Hồ Chí Minh,$693.88,PC,Careerviet
Business Analyst (ERP-ODOO)- Đi làm ngay,business analyst,Junior,1,Công ty Cổ phần đầu tư phát triển máy Việt Nam,Hà Nội,$489.80-734.69,"Odoo, ERP",Careerviet
Business Analyst (Digital Lending),business analyst,Junior,2-3,LOTTE FINANCE VIETNAM,Hà Nội,$775.51-1020.41,"Analysis, Agile, UI/UX",Careerviet
Kiến trúc Hệ thống,system administrator,Senior,8,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,Linux,Careerviet
Risk Modelling Senior - Hà Nội - TA107,data scientist,Senior,3,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"Python, SQL, SAS, R",Careerviet
Nhân viên phân tích thiết kế hệ thống phần mềm (IT BUSINESS ANALYST),business analyst,Junior,2-3,Công ty TNHH Nasys,Hồ Chí Minh,$408.16-693.88,"Figma, SAP, ERP",Careerviet
Nhân viên IT Helpdesk(Mới),IT support,Intermediate,1-5,Công ty TNHH Thực Phẩm Sạch Thương Mại T&P,Hà Nội,$408.16-612.24,"Excel, Power Point",Careerviet
Machine Learning Engineer Expert - Hà Nội - TA133(Mới),software engineer,Lead/Expert,6-8,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"Python, SQL, Excel, Data science, Statistics, Big Data, Machine Learning, Data Mining, R",Careerviet
Lập trình viên Flutter(Mới),mobile developer,Junior,2-3,Công ty CP IIG Việt Nam,Hà Nội,$816.33-1020.41,"SQL, .NET, MongoDB, Flutter",Careerviet
Lập trình viên Node.js(Mới),data engineer,Junior,2-3,Công ty CP IIG Việt Nam,Hà Nội,$816.33-1224.49,"SQL, Node.js, Express, Nest, MongoDB, Redis, Git, CI/CD, NoSQL",Careerviet
Lập trình viên .NET Core(Mới),backend developer,Junior,2-3,Công ty CP IIG Việt Nam,Hà Nội,$816.33-1224.49,"SQL, React, MongoDB, Restful API, Git, CI/CD",Careerviet
Devops Engineer(Mới),DevOps engineer,Junior,2-3,Công ty CP IIG Việt Nam,Hà Nội,$816.33-1224.49,"Python, Docker, Kubernetes, Jenkins, Git, CI/CD, Bash",Careerviet
"Senior Fullstack Developer (C#, Java) - Integrated Risk - Hà Nội - TA107(Mới)",full stack developer,Senior,2-3,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"SQL, Analysis, AWS, Azure, Git, Big Data",Careerviet
Nhân viên Chăm Sóc Khách Hàng,SAP consultant,Junior,1,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$326.53-612.24,"Odoo, ERP",Careerviet
Salesforce Developers (English speaking),software developer,Intermediate,3-5,HR Vietnam’s ESS Client,Hồ Chí Minh,Negotiable,"Python, Java, React, Azure, CI/CD, AI, Agile, Salesforce",Careerviet
Senior ERP System Analyst,systems analyst,Senior,5-7,Coherent Vietnam,Đồng Nai,Negotiable,"SQL, Power BI, SAP, ERP",Careerviet
Senior RPA Developer (English speaking),software developer,Senior,1-2,HR Vietnam’s ESS Client,Hồ Chí Minh,Negotiable,"Git, CI/CD, Machine Learning, Agile, Scrum, Kanban",Careerviet
Game Server Programmer,game developer,Senior,3-7,CÔNG TY TNHH ONEUNIVERSE VN,Hồ Chí Minh,$816.33-2448.98,"Java, Spring, MySQL, Redis, Linux",Careerviet
Unity Developer (Unity / C#),software developer,Senior,3-10,CÔNG TY TNHH ONEUNIVERSE VN,Hồ Chí Minh,$816.33-2040.82,"Git, Android, iOS, Unity, Game Development",Careerviet
Electrical Design Engineer ( Shipbuilding company),UX/UI designer,Intermediate,2-5,Công Ty TNHH MTV Piriou Việt Nam,Hồ Chí Minh,Negotiable,Analysis,Careerviet
Trưởng Phòng Marketing (CRM),data analyst,Senior,4-10,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ OMMANI,Hà Nội,$1020.41-1224.49,Excel,Careerviet
Nhân Viên Phát Triển Ứng Dụng Momo,frontend developer,Junior,1-3,VIETNAM GOBUY E-COMMERCE - CÔNG TY TNHH THƯƠNG MẠI ĐIỆN TỬ GOBUY VIỆT NAM,Hồ Chí Minh,$489.80-897.96,"Python, Java, JavaScript, HTML, CSS, React, Node.js, PHP, Vue.js",Careerviet
Trưởng ban IT,IT professional,Intermediate,2-5,CÔNG TY CỔ PHẦN A25 HOTEL,Hà Nội,$1020.41-1632.65,ERP,Careerviet
Trợ lý phần mềm,system administrator,Junior,1-2,Công Ty Cổ Phần A25 Hotel,Hà Nội,$612.24-816.33,Linux,Careerviet
Chuyên viên SAP (MM/WMS hoặc PP),SAP consultant,Intermediate,2-5,Công ty Cổ phần Tập đoàn Austdoor,Hà Nội,Negotiable,"SAP, ERP",Careerviet
Devops Engineer,DevOps engineer,Junior,2,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,$816.33-2040.82,"AWS, Azure, GCP, VMware, Firewall",Careerviet
Chuyên viên cao cấp Dịch vụ CNTT - IT Helpdesk (Làm việc tại TSC Hà Đông - Hà Nội),IT support,Junior,2,Ngân hàng TMCP Việt Á – VietABank,Hà Nội,Negotiable,"SQL, HTML",Careerviet
Oracle EBS Developer,software developer,Intermediate,3-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,SQL,Careerviet
Quản trị dự án phần mềm (PM),data scientist,Intermediate,3-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"JIRA, Confluence, Agile, Scrum",Careerviet
Manual Tester,QA engineer,Junior,2,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"Python, SQL, JavaScript, JIRA",Careerviet
Chuyên viên Thiết kế trải nghiệm Người dùng (UI_UX Designer),UX/UI designer,Senior,3-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"JavaScript, HTML5, CSS, React, JQuery, Angular, Bootstrap, Sass, jQuery, UI/UX",Careerviet
Chuyên viên phân tích dữ liệu (Data Analyst),data analyst,Senior,3-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"Python, Java, SQL, Tableau, Power BI, Analysis, MongoDB, Azure, MySQL, Machine Learning, Data Mining, NoSQL, Serverless, SAP, ETL",Careerviet
Software Developer,software developer,Senior,3-10,Phuc Thang Fine Furniture,Bình Dương,Negotiable,"SQL, Power BI, Express, ERP",Careerviet
Software  - Project Manager,project manager,Intermediate,3-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"JIRA, Confluence, Agile, Scrum",Careerviet
Digital & Growth Marketing Manager,IT professional,Senior,5-7,Soctrip,Hồ Chí Minh,Negotiable,"Firebase, SEO",Careerviet
Chuyên viên Business Analyst (BA),business analyst,Junior,1-2,CÔNG TY TNHH TẬP ĐOÀN XÂY DỰNG DELTA,Hà Nội,$612.24-816.33,"SQL, ERP",Careerviet
Chuyên Viên Hỗ Trợ Phần Mềm Và Ứng Dụng,database administrator,Junior,2-3,TẬP ĐOÀN Y TẾ VIỆT NGA,Hà Nội,Negotiable,"SQL, PostgreSQL",Careerviet
[Hà Nội] SAP ABAP Developer,software developer,Junior,2,Công Ty Cổ Phần Chuỗi Thực Phẩm TH,Hà Nội,Negotiable,SAP,Careerviet
Lập trình viên Fullstack .net,full stack developer,Intermediate,2-5,CÔNG TY CỔ PHẦN CÔNG NGHIỆP WELDCOM,Hà Nội,$612.24-1020.41,"Python, Java, SQL, JavaScript, HTML, CSS, JQuery, Docker, Bootstrap, jQuery, MySQL, Git, GitHub, Big Data",Careerviet
"Senior Fullstack Developer (C#, .Net)",full stack developer,Senior,2-3,Concung.com - Con Cung Joint Stock Company,Hồ Chí Minh,Negotiable,"SQL, HTML, CSS, .NET, MongoDB, Docker, Kubernetes, Angular, Bootstrap, Redis, NoSQL, Kafka, RabbitMQ, Flutter",Careerviet
Senior Solution Consultant (Presales),DevOps engineer,Senior,3-5,HR Vietnam’s ESS Client,Hà Nội,$1500.00-2000.00,AWS,Careerviet
Nhân viên Hệ Thống,data analyst,Any Level,N/A,CÔNG TY CỔ PHẦN HÙNG CƯỜNG PHARMA,Hồ Chí Minh,Negotiable,Excel,Careerviet
"Senior Backend Developer, PHP API",backend developer,Senior,5-20,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,$1000.00-3000.00,"Python, SQL, Analysis, PHP, Docker, Kubernetes, gRPC, Laravel, Git, CI/CD, Linux, Shell scripting, Load Balancing, Kafka, RabbitMQ",Careerviet
Senior Frontend Developer (React),frontend developer,Senior,5-20,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,$1000.00-3000.00,"JavaScript, HTML, CSS, Analysis, Firebase, GraphQL, Git, Agile, UI/UX, Kafka",Careerviet
MIS Data Analyst,data analyst,Intermediate,3-4,Công Ty TNHH Điều Intersnack Việt Nam,Hồ Chí Minh,Negotiable,"Power BI, Excel, Statistics",Careerviet
IT DevOps,DevOps engineer,Junior,1-2,CÔNG TY TNHH PHẦN MỀM TIẾP THỊ VIDEO QUỐC TẾ,Hồ Chí Minh,$408.16-530.61,"Kubernetes, GCP, CI/CD, Terraform, Bash",Careerviet
"Chuyên viên quản trị, vận hành hạ tầng VDI (System Admin)  - Khối Công nghệ thông tin (HO24.316)",system administrator,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,VMware,Careerviet
Chuyên Viên Phân Tích Nghiệp Vụ (BA),data scientist,Junior,2,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hà Nội,Negotiable,"Agile, Scrum",Careerviet
IT Software Engineer (Long Thanh IZ),software engineer,Any Level,N/A,Công ty TNHH framas Korea Vina,Đồng Nai,Negotiable,SQL,Careerviet
Customer Success Specialist (BPO/Outsourcing),data analyst,Junior,2-3,Công ty TNHH Levinci,Hồ Chí Minh,$612.24-1020.41,"Data analysis, Analysis",Careerviet
PHÓ PHÒNG PHẦN MỀM,backend developer,Intermediate,3,Hệ thống Phòng khám 315,Hồ Chí Minh,Negotiable,"Python, MongoDB, Restful API, JIRA, Microservices",Careerviet
"Chuyên viên tư vấn, triển khai ERP - SAP module SD",SAP consultant,Intermediate,3-5,Công Ty Cổ Phần HUM,Hồ Chí Minh,$816.33-1428.57,"Agile, SAP",Careerviet
Business Analyst (Phân Tích Nghiệp Vụ Phần Mềm Kế Toán),business analyst,Junior,2-3,LacViet Computing Corporation,Hồ Chí Minh,Negotiable,"Agile, Scrum, ERP",Careerviet
Trưởng nhóm IT (Giải pháp phần mềm),IT professional,Senior,3-10,Công Ty TNHH May Thêu Giày An Phước,Hồ Chí Minh,$734.69-1224.49,"SQL, CSS, Power BI, .NET, Bootstrap, ERP",Careerviet
Data Partner – Chuyên gia Đối tác dữ liệu - Hà Nội - TA139,data scientist,Senior,4-7,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"Python, SQL, Excel, Statistics, Machine Learning, AI, R",Careerviet
Technical Project Manager,project manager,Intermediate,3-5,CÔNG TY TNHH INBOLD,Hồ Chí Minh,Negotiable,"JIRA, Content Management Systems",Careerviet
Data Platform Engineer - Khối Dữ liệu (HO24.317),software engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Python, Java, AWS, Azure, GCP, Spark, Big Data, AI",Careerviet
Chuyên viên cao cấp Quản trị dữ liệu - Mảng vận hành công cụ - HN - TA139,data scientist,Intermediate,3-5,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"Python, SQL, R",Careerviet
Middle/ Senior NodeJS Developer,software developer,Intermediate,3-5,CÔNG TY CỔ PHẦN HASAKI BEAUTY & CLINIC,Hồ Chí Minh,Negotiable,"NodeJS, NestJS, MongoDB, Docker, MySQL, Redis, ElasticSearch, Git",Careerviet
DEVOPS,DevOps engineer,Intermediate,1-8,Tổng công ty Bưu điện Việt Nam,Hà Nội,$612.24-1224.49,"Python, Java, Docker, Kubernetes, ElasticSearch, GitHub, CI/CD, Terraform, Bash, Microservices",Careerviet
Giáo Viên Tin Học (Giảng Dạy Mô Hình School-Link),data engineer,Intermediate,1-5,Công ty CP IIG Việt Nam,Hà Nội,Negotiable,Spark,Careerviet
Java Developer Team Leader,software developer,Lead/Expert,3-8,Tổng công ty Bưu điện Việt Nam,Hà Nội,$1020.41-1428.57,"Java, JavaScript, HTML, CSS, PHP, JQuery, Bootstrap, jQuery, PostgreSQL, MySQL, Restful API, Git",Careerviet
[Hậu Nghĩa] Chuyên viên IT,IT professional,Intermediate,2-5,Công Ty Cổ Phần Vacxin Việt Nam,Long An,Negotiable,"SQL, Firewall",Careerviet
TRƯỞNG NHÓM PHÂN TÍCH DỮ LIỆU,data scientist,Intermediate,3-4,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$1224.49-1836.73,"Python, SQL, Power BI, R",Careerviet
SAP ABAP CONSULTANT,SAP consultant,Lead/Expert,5-15,HR Vietnam’s ESS Client,Hà Nội,Negotiable,"Analysis, SAP",Careerviet
[Đức Hòa] Chuyên viên IT,IT professional,Intermediate,2-5,Công Ty Cổ Phần Vacxin Việt Nam,Long An,Negotiable,"SQL, Firewall",Careerviet
Technical Support Engineer,IT support,Any Level,N/A,Tổng công ty Bưu điện Việt Nam,Hà Nội,$408.16-734.69,"Java, SQL, Linux",Careerviet
SAP ABAP CONSULTANT,SAP consultant,Lead/Expert,5-15,HR Vietnam’s ESS Client,Hồ Chí Minh,Negotiable,"Analysis, SAP",Careerviet
Chuyên viên QA,QA engineer,Intermediate,1-8,Tổng công ty Bưu điện Việt Nam,Hà Nội,$612.24-1224.49,"Agile, Scrum",Careerviet
Project manager,project manager,Intermediate,1-8,Tổng công ty Bưu điện Việt Nam,Hà Nội,$816.33-1224.49,JIRA,Careerviet
Head/Expert Data Scientist,data scientist,Lead/Expert,5,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hà Nội,Negotiable,"Python, Data science, Statistics, GCP, Git, CI/CD, Spark, Big Data, Machine Learning, Deep Learning, Data Mining",Careerviet
Nhân Viên Kinh Doanh Phần Mềm,SAP consultant,Junior,1,CÔNG TY CỔ PHẦN Z HOLDING,Hồ Chí Minh,$408.16-816.33,ERP,Careerviet
Chuyên viên/Chuyên viên chính phân tích dữ liệu (Business analytics),data analyst,Intermediate,2-5,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Negotiable,"Python, Power BI, Qlik",Careerviet
"Chuyên viên Quản trị Hệ thống, Mạng",security engineer,Intermediate,1-5,VCBS - Chung khoan VCB,Hà Nội,Negotiable,"Linux, Firewall",Careerviet
Chuyên viên chính Vận hành,data analyst,Intermediate,3,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,Negotiable,Excel,Careerviet
Chuyên viên cao cấp/Chuyên viên chính phát triển sản phẩm và Kinh doanh Tài chính số,data analyst,Senior,5-8,Ngân Hàng TMCP Tiên Phong (TPBank),Hồ Chí Minh,Negotiable,Excel,Careerviet
Software Engineer,software engineer,Junior,1-3,CÔNG TY CỔ PHẦN KING FOOD MARKET,Hồ Chí Minh,$816.33-1632.65,"SQL, NodeJS, MongoDB, Docker, Kubernetes, PostgreSQL, MySQL, Redis, ElasticSearch, Jenkins, Git, CI/CD, Microservices, Kafka, RabbitMQ",Careerviet
Head of HR (Marketing industry) - Ho Chi Minh/ Ha Noi,data scientist,Senior,5,Talent Trader Vietnam,Hà Nội,$2000.00,Agile,Careerviet
Chuyên viên Phân tích nghiệp vụ (Business Analyst) - Khối Công nghệ thông tin (HOLT.05),business analyst,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,Agile,Careerviet
Data Engineer - Khối Dữ liệu (HOLT.02),data engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Tableau, AWS",Careerviet
Kỹ Sư Phát Triển BackEnd  - Khối Công nghệ thông tin (HOLT.03),backend developer,Intermediate,2-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Java, MongoDB, Spring, PostgreSQL, MySQL, Redis, Kafka",Careerviet
Chuyên viên Quản trị hạ tầng Public Cloud - Cloud Engineer (Public Cloud) - Khối Công nghệ thông tin (HO24.271),cloud engineer,Junior,1-2,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"AWS, Azure",Careerviet
Chuyên viên Quản lý ứng dụng - Application Administrator - Khối Công nghệ thông tin (HO24.276),data scientist,Any Level,N/A,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Linux, Unix",Careerviet
Kỹ sư Phát triển Fullstack - Khối Công nghệ thông tin (HOLT.04),full stack developer,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Java, NodeJS, MongoDB, PostgreSQL, MySQL, Redis, Agile, Microservices, Kafka",Careerviet
Chuyên viên Kiểm thử nghiệp vụ (Manual Tester) - Khối Công nghệ thông tin (HOLT.06),QA engineer,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Agile, Scrum, Android, iOS",Careerviet
Chuyên viên Giải pháp nền tảng - Platform Solution Specialist - Khối Công nghệ thông tin (HO24.277),backend developer,Any Level,N/A,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"MongoDB, AWS, Azure, GCP, PostgreSQL, MySQL, Redis, Kafka",Careerviet
Văn phòng chuyển đổi_Chuyên gia/CVCC Kiến trúc sư giải pháp (Solution Architect),solutions architect,Senior,5,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Negotiable,"SQL, Power BI, AWS, Azure, GCP, Hadoop, Big Data, NoSQL, ETL",Careerviet
Chuyên viên Quản trị hạ tầng Private Cloud - Cloud Engineer (Private Cloud) - Khối Công nghệ thông tin (HO24.272),cloud engineer,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,VMware,Careerviet
HO - Chuyên viên Vận hành ứng dụng Quản trị - Khối CNTT,data engineer,Intermediate,2-4,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Negotiable,"MySQL, Kafka",Careerviet
DevOps Engineer (Logistics Techhub),DevOps engineer,Junior,1-3,Indo Trans Logistics,Hồ Chí Minh,Negotiable,"Python, MongoDB, Docker, Kubernetes, MySQL, ElasticSearch, Restful API, SOAP, Jenkins, CI/CD, Linux, Unix, NoSQL, TCP/IP, Nginx",Careerviet
IT System - Triển khai và phát triển hệ thống ERP/SAP,IT professional,Intermediate,3,Công Ty TNHH Rita Võ,Hồ Chí Minh,Negotiable,"SQL, SAP, ERP",Careerviet
Technical Support Engineer,IT support,Any Level,N/A,Tổng công ty Bưu điện Việt Nam,Hà Nội,$408.16-734.69,"Java, SQL, Linux",Careerviet
Chuyên Viên Quản Trị Hệ Thống Phần Mềm CNTT,database administrator,Junior,1,Tổng công ty Bưu điện Việt Nam,Hà Nội,$489.80-734.69,"SQL, Excel, MySQL",Careerviet
Java Developer Team Leader,software developer,Lead/Expert,3-8,Tổng công ty Bưu điện Việt Nam,Hà Nội,$1020.41-1428.57,"Java, JavaScript, HTML, CSS, PHP, JQuery, Bootstrap, jQuery, PostgreSQL, MySQL, Restful API, Git",Careerviet
Front end Developer,frontend developer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"JavaScript, HTML, CSS",Careerviet
Automation test,data scientist,Junior,1,Tổng công ty Bưu điện Việt Nam,Hà Nội,$489.80-1020.41,"GitHub, JIRA, Confluence",Careerviet
CVCC Quản trị hệ thống (HR system) - Hà Nội - TA133,data engineer,Senior,4-6,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,SQL,Careerviet
"Project Manager  (Scum Master, Agile)",project manager,Intermediate,3,Tập đoàn Giáo dục Đại Trường Phát,Hồ Chí Minh,$1632.65,"JIRA, Agile, Scrum",Careerviet
IT Security,IT professional,Intermediate,3-4,"Rochdale Spears Co., Ltd.",Bình Dương,Negotiable,Analysis,Careerviet
Chuyên viên Quản lý chất lượng (QA - QC),data engineer,Junior,2,Công Ty Quản Lý Nợ Và Khai Thác Tài Sản - Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,SQL,Careerviet
Chuyên viên/CVCC Phân tích Khách hàng cá nhân - Individual Customer Analysis - Khối Dữ liệu (HO24.303),business intelligence analyst,Junior,2,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"SQL, Tableau, Power BI",Careerviet
DevOps Engineer - Khối Công nghệ thông tin (HO24.291),DevOps engineer,Any Level,N/A,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"MongoDB, Docker, Kubernetes, PostgreSQL, Jenkins, CI/CD, Agile",Careerviet
Kỹ sư Phát triển AI - AI Engineer - Khối Công nghệ thông tin (HO24.287),software engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Python, Docker, gRPC, Flask, Django, Git, TensorFlow, PyTorch",Careerviet
Tester - Khối Dữ liệu (HO24.295),QA engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,SQL,Careerviet
Solution Architect - Khối Công nghệ thông tin (HO24.289),solutions architect,Intermediate,3,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Big Data, Microservices",Careerviet
Chuyên viên phân tích nghiệp vụ,SAP consultant,Intermediate,1-5,Công ty Cổ phần Tập đoàn Austdoor,Hà Nội,Negotiable,"Figma, ERP",Careerviet
Chuyên viên/CVCC Công nghệ mô hình (AI/ML Ops) - Machine Learning Operations (AI/ML Ops) - Khối Dữ liệu (HO24.301),data engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Python, SQL, Docker, Kubernetes, Jenkins, CI/CD, Hadoop, Spark, AI, R, Airflow, Kafka",Careerviet
