Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform,Job Link
ERP/ SAP Application Support Supervisor (Business Information Services),,,2 - 5 Năm,Zuellig Pharma Viet Nam,Hồ Chí Minh,Cạnh tranh,"SAP, ERP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/erp-sap-application-support-supervisor-business-information-services.35C2467E.html
Hà Nội - Kỹ Sư CNTT (Tích Hợp Hệ Thống),,,,CÔNG TY CỔ PHẦN SẢN XUẤT VÀ BẢO DƯỠNG THIẾT BỊ HÀNG KHÔNG,Hà Nội,Trên 10 Tr VND,"Linux, Firewall",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ha-noi-ky-su-cntt-tich-hop-he-thong.35C24644.html
Nhân viên triển khai phần mềm,,,1 - 3 Năm,CÔNG TY CỔ PHẦN TẬP ĐOÀN IVI,Hà Nội,Lên đến 15 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-trien-khai-phan-mem.35C245F1.html
Chuyên viên Kiểm thử (Tester),,,1 - 3 Năm,Ngân Hàng Thương Mại Cổ Phần Bảo Việt,Hà Nội,"500 - 1,000 USD",SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kiem-thu-tester.35C24758.html
Chuyên Viên Phát triển phần mềm IT,,,1 - 3 Năm,Ngân Hàng Thương Mại Cổ Phần Bảo Việt,Hà Nội,"500 - 1,000 USD","Java, SQL, Linux, Unix, Business Intelligence",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-phan-mem-it.35C24759.html
Chuyên viên Cao cấp Kiểm soát chất lượng (QA) - TA160,,,3 - 7 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh tranh,"SOAP, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-kiem-soat-chat-luong-qa-ta160.35C244FC.html
Chuyên viên chính/Chuyên viên cao cấp vận hành mô hình - Trung tâm Quản trị dữ liệu,,,2 - 5 Năm,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Cạnh tranh,"Docker, Kubernetes, Jenkins, CI/CD, TensorFlow, Keras, PyTorch, Hadoop, Spark, Airflow, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chinh-chuyen-vien-cao-cap-van-hanh-mo-hinh-trung-tam-quan-tri-du-lieu.35C244D2.html
Chuyên viên chính/cao cấp phân tích dữ liệu nâng cao (Advanced Analytics),,,2 - 5 Năm,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Cạnh tranh,"Python, Docker, Kubernetes, Hadoop, Spark, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chinh-cao-cap-phan-tich-du-lieu-nang-cao-advanced-analytics.35C244D6.html
Senior Java Developer - Hanoi/HoChiMinh - TA160,,,3 - 7 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà NộiHồ Chí Minh,Cạnh tranh,"Java, SQL, Kubernetes, Angular, Spring, SOAP, Git, JIRA",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-java-developer-hanoi-hochiminh-ta160.35C244D0.html
Quản Lý Dự Án (Dự án Hệ thống quản lý hồ sơ vật lý) - Hà Nội - TA083,,,5 - 7 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh tranh,"JIRA, Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/quan-ly-du-an-du-an-he-thong-quan-ly-ho-so-vat-ly-ha-noi-ta083.35C24581.html
Chuyên Viên Vận Hành POS - HCM - TA083,,,1 - 2 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hồ Chí Minh,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-van-hanh-pos-hcm-ta083.35C24700.html
Technical Support - Trực ca,,,1 - 2 Năm,Tổng công ty Bưu điện Việt Nam,Hà Nội,10 Tr - 25 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/technical-support-truc-ca.35C246B1.html
"Product Owner (Digital Marketing, AI)",,,3 - 7 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh tranh,"AI, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/product-owner-digital-marketing-ai.35C24648.html
Trưởng phòng công nghệ thông tin,,,Trên 5 Năm,Công ty TNHH Gia Hòa,Bình Thuận,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-phong-cong-nghe-thong-tin.35C25B33.html
Lập trình viên (Fullstack Developer),,,Trên 2 Năm,Công Ty Quản Lý Nợ Và Khai Thác Tài Sản - Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,"Java, Angular, Flutter",Careerviet,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-fullstack-developer.35C25D59.html
HO - Trợ lý Q. Tổng Giám Đốc (YÊU CẦU KINH NGHIỆM NGÂN HÀNG),,,Trên 5 Năm,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/ho-tro-ly-q-tong-giam-doc-yeu-cau-kinh-nghiem-ngan-hang.35C25D29.html
BUSINESS ANALYST,,,Trên 2 Năm,Công ty Cổ phần Mỹ phẩm Quốc tế Thùy Dung,Hà Nội,16 Tr - 22 Tr VND,"Analysis, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-analyst.35C25C90.html
Trưởng phòng Đào tạo & Phát triển Văn hóa,,,7 - 20 Năm,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-phong-dao-tao-phat-trien-van-hoa.35C25D23.html
Chuyên Viên Phát Triển Ứng Dụng Web,,,2 - 3 Năm,Công ty cổ phần Người Bạn Vàng,Hồ Chí Minh,Cạnh Tranh,"Python, JavaScript, HTML, CSS, Flask, Django, PostgreSQL, MySQL, Git, Linux, JIRA",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-ung-dung-web.35C25D5D.html
Senior Business Analsyt,,,7 - 10 Năm,Công Ty Cổ Phần GreenFeed Việt Nam,Hồ Chí Minh,Cạnh Tranh,ERP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-business-analsyt.35C25CE5.html
Senior AI Engineer - Hà Nội - TA139,,,5 - 7 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh Tranh,"Tableau, Power BI, Data analysis, Data science, Statistics, Analysis, TensorFlow, PyTorch, Machine Learning, Deep Learning, AI, Data Mining, Business Intelligence",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-ai-engineer-ha-noi-ta139.35C25C9A.html
Chuyên viên Giải pháp - Phòng Giải pháp và chiến lược công nghệ - K.CNTT,,,1 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,Analysis,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-giai-phap-phong-giai-phap-va-chien-luoc-cong-nghe-k-cntt.35C25B3B.html
Chuyên viên Quản lý Hồ sơ dự án - K.CNTT,,,2 - 4 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-ho-so-du-an-k-cntt.35C25B35.html
"Chuyên gia quản lý rủi ro an ninh thông tin, Phòng Quản trị rủi ro hoạt động, Khối Quản trị rủi ro",,,5 - 7 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-quan-ly-rui-ro-an-ninh-thong-tin-phong-quan-tri-rui-ro-hoat-dong-khoi-quan-tri-rui-ro.35C25C24.html
Chuyên viên Vận hành ứng dụng hạ tầng doanh nghiệp,,,1 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-van-hanh-ung-dung-ha-tang-doanh-nghiep.35C25B2E.html
Hà Nội - Senior Human Resources Manager,,,5 - 10 Năm,Công Ty Cổ Phần Công Nghệ Sen Đỏ,Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/ha-noi-senior-human-resources-manager.35C26EAF.html
SE - Network Engineer (Working in Ha Noi Office),,,1 - 2 Năm,"Trends & Technologies, Inc. Vietnam Co. Limited",Hà Nội,Cạnh Tranh,"Agile, Networking, TCP/IP, Firewall",Careerviet,https://careerviet.vn/vi/tim-viec-lam/se-network-engineer-working-in-ha-noi-office.35C26E98.html
Application Engineer (Microsoft Dynamics 365 and Power Platform),,,3 - 7 Năm,De Heus LLC,Hồ Chí Minh,Cạnh Tranh,"SQL, Azure, ERP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/application-engineer-microsoft-dynamics-365-and-power-platform.35C27067.html
Chuyên viên Quản lý rủi ro công nghệ thông tin,,,2 - 5 Năm,Ngân Hàng Thương Mại Cổ Phần Nam Á,Hồ Chí Minh,18 Tr - 25 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-rui-ro-cong-nghe-thong-tin.35C26F4F.html
Chuyên viên cao cấp (Dự án Xếp hạng tín dụng nội bộ),,,3 - 5 Năm,Ngân Hàng Thương Mại Cổ Phần Nam Á,Hồ Chí Minh,22 Tr - 40 Tr VND,"Python, Java, SQL, JavaScript, HTML, CSS, Excel, PHP, Machine Learning, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-du-an-xep-hang-tin-dung-noi-bo.35C26F4A.html
Junior Mobile Developer (Flutter),,,2 - 5 Năm,Công Ty Cổ Phần Phương Tiện Điện Thông Minh Selex,Hà Nội,"1,000 - 1,500 USD","Restful API, Git, UI/UX, Android, iOS, Flutter",Careerviet,https://careerviet.vn/vi/tim-viec-lam/junior-mobile-developer-flutter.35C26E71.html
Mobile Developer Junior (Mạnh Flutter),,,3 - 5 Năm,Công Ty Cổ Phần Phương Tiện Điện Thông Minh Selex,Hà Nội,"800 - 1,500 USD","Git, Android, iOS, Flutter",Careerviet,https://careerviet.vn/vi/tim-viec-lam/mobile-developer-junior-manh-flutter.35C26E95.html
[A9] BSV Tuyển Tổng Đài Viên Đối Tác Tập Đoàn Viettel AP Tại Phạm Văn Đồng (Nhận Sinh Viên Chờ Bằng),,,,BellSystem24-Việt Nam,Hà Nội,6 Tr - 9 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/a9-bsv-tuyen-tong-dai-vien-doi-tac-tap-doan-viettel-ap-tai-pham-van-dong-nhan-sinh-vien-cho-bang.35C26F66.html
"Chuyên Viên IT (Tiếng Trung, Sản Xuất)",,,3 - 5 Năm,Headhunter HRchannels Group,Bình DươngHà NamHà Nội,20 Tr - 30 Tr VND,ERP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-it-tieng-trung-san-xuat.35C27046.html
SENIOR DATA ANALYST,,,3 - 5 Năm,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-data-analyst.35C26F1C.html
Chuyên gia An toàn thông tin - Khối Rủi ro và Dữ liệu (OB sau Tết),,,3 - 5 Năm,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-an-toan-thong-tin-khoi-rui-ro-va-du-lieu-ob-sau-tet.35C27056.html
Senior Business Analyst (Digital Lending/LOS) - Risk Strategy Department - Ho Chi Minh - TA108,,,4 - 8 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hồ Chí Minh,Cạnh Tranh,"SQL, Power BI, Excel, Power Point",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-business-analyst-digital-lending-los-risk-strategy-department-ho-chi-minh-ta108.35C26FCB.html
Customer Service/Service Desk Specialist,,,,NETNAM CORP.,Hồ Chí Minh,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/customer-service-service-desk-specialist.35C26FB6.html
Chuyên viên kiểm thử phần mềm – Manual Tester(Mới),,,1 - 2 Năm,Công ty CP Công nghệ giáo dục Trường học trực tuyến (ONSCHOOL),Hà Nội,12 Tr - 18 Tr VND,JIRA,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kiem-thu-phan-mem-manual-tester.35C27D76.html
Giám Đốc Dự Án Công Nghệ (Blockchain)(Mới),,,Trên 5 Năm,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/giam-doc-du-an-cong-nghe-blockchain.35C27D6A.html
Business Analyst(Mới),,,Trên 2 Năm,CÔNG TY TNHH TEENUP,Hà Nội,11 Tr - 25 Tr VND,"Agile, Scrum, Figma",Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-analyst.35C27D3A.html
Chuyên viên phát triển ứng dụng(Mới),,,,Ngân Hàng Thương Mại Cổ Phần Nam Á (Nam A Bank),Hồ Chí Minh,14 Tr - 20 Tr VND,Java,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-ung-dung.35C27D04.html
Dot Net Developer(Mới),,,2 - 3 Năm,Wipro Consumer Care Vietnam,Bình Dương,Cạnh tranh,"JavaScript, React, .NET, Docker, Angular, TypeScript, Git, NoSQL, RabbitMQ",Careerviet,https://careerviet.vn/vi/tim-viec-lam/dot-net-developer.35C27CF7.html
Data Management Executive(Mới),,,,Abbott,Hồ Chí Minh,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-management-executive.35C27CE1.html
Scrum Master(Mới),,,3 - 5 Năm,VIETNAM GOBUY E-COMMERCE - CÔNG TY TNHH THƯƠNG MẠI ĐIỆN TỬ GOBUY VIỆT NAM,Hồ Chí Minh,20 Tr - 35 Tr VND,"JIRA, Confluence, Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/scrum-master.35C27C9D.html
Quản lý doanh thu  (Revenue Manager)(Mới),,,3 - 5 Năm,Soctrip,Hà Nội,Cạnh tranh,"SQL, Tableau, Excel",Careerviet,https://careerviet.vn/vi/tim-viec-lam/quan-ly-doanh-thu-revenue-manager.35C27C82.html
Chuyên viên phân tích doanh thu (Revenue Analyst)(Mới),,,2 - 3 Năm,Soctrip,Hà Nội,Cạnh tranh,"SQL, Tableau, Excel",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-doanh-thu-revenue-analyst.35C27C6D.html
Nhân Viên Tư Vấn Phần Mềm EOffice(Mới),,,2 - 3 Năm,LacViet Computing Corporation,Hồ Chí Minh,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-tu-van-phan-mem-eoffice.35C27BCD.html
IT Business Analyst Executive(Mới),,,1 - 2 Năm,CÔNG TY TNHH Y TẾ VIỆT TIẾN,Hồ Chí Minh,10 Tr - 14 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-business-analyst-executive.35C27B52.html
Data Analytic Specialist (Contractor 1 year)(Mới),,,3 - 5 Năm,Công Ty Cổ Phần GreenFeed Việt Nam,Hồ Chí Minh,Cạnh tranh,"SQL, Tableau, Power BI, Qlik, Excel, MS Excel, Data science, Azure, SAP, ERP, BigQuery",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-analytic-specialist-contractor-1-year.35C27B38.html
Chuyên Viên Kinh Doanh Phần Mềm,,,,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ OMMANI,Hà Nội,8 Tr - 30 Tr VND,"Excel, PC",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-phan-mem.35C1CB98.html
DATA ENGINEER UPTO 40M,,,Trên 2 Năm,CÔNG TY TNHH ĐẦU TƯ VÀ TƯ VẤN EUREKA,Hà Nội,20 Tr - 40 Tr VND,"Python, SQL, HTML, CSS, MongoDB, AWS, Azure, GCP, PostgreSQL, MySQL, Big Data, NoSQL, ETL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-engineer-upto-40m.35C1CB24.html
[A6] Nhân viên kiểm duyệt hổ sơ cho Nhà mạng Viettel,,,,BellSystem24-Việt Nam,Hà Nội,7 Tr - 9 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/a6-nhan-vien-kiem-duyet-ho-so-cho-nha-mang-viettel.35C1CB4B.html
Senior Data Engineer,,,3 - 4 Năm,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,20 Tr - 30 Tr VND,"Python, Java, SQL, AWS, Azure, Hadoop, Spark, Big Data, ETL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-data-engineer.35C22333.html
Nhân Viên Chăm Sóc Khách Hàng (Tiếng Trung),,,1 - 5 Năm,CÔNG TY TNHH TRIN TECH,Hồ Chí Minh,15 Tr - 25 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-cham-soc-khach-hang-tieng-trung.35C223E0.html
UX Content Writer,,,2 - 5 Năm,Công Ty Cổ Phần Metub Việt Nam,Hà Nội,Cạnh tranh,Figma,Careerviet,https://careerviet.vn/vi/tim-viec-lam/ux-content-writer.35C2245D.html
Nhân Viên Kinh Doanh,,,1 - 2 Năm,CÔNG TY CỔ PHẦN GIẢI PHÁP VÀ CÔNG NGHỆ VIETNIX,Hồ Chí Minh,8 Tr - 15 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh.35C22154.html
Senior Mobile Dev (Chuyên viên phát triển ứng dụng Mobile),,,5 - 10 Năm,CÔNG TY CỔ PHẦN ONEFIN VIỆT NAM,Hồ Chí Minh,30 Tr - 40 Tr VND,"Firebase, Restful API, Git, Android, Flutter",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-mobile-dev-chuyen-vien-phat-trien-ung-dung-mobile.35C22177.html
Senior QC (Chuyên viên kiểm thử phần mềm),,,5 - 10 Năm,CÔNG TY CỔ PHẦN ONEFIN VIỆT NAM,Hồ Chí MinhHà Nội,30 Tr - 40 Tr VND,"MongoDB, MySQL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-qc-chuyen-vien-kiem-thu-phan-mem.35C22174.html
Odoo Developer,,,2 - 5 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,"Python, Odoo, PostgreSQL, Linux, Apache",Careerviet,https://careerviet.vn/vi/tim-viec-lam/odoo-developer.35C24288.html
Lead/Senior Digital Performance Marketing,,,3 - 10 Năm,Red Star Technology Company,Hồ Chí MinhHà Nội,"1,000 - 3,000 USD","Power BI, SEO",Careerviet,https://careerviet.vn/vi/tim-viec-lam/lead-senior-digital-performance-marketing.35C24239.html
(Senior) IOT Device Support Engineer,,,3 - 7 Năm,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-iot-device-support-engineer.35C242F4.html
Data Analysis/Data Engineer,,,2 - 5 Năm,"Rochdale Spears Co., Ltd.",Bình Dương,Cạnh Tranh,"Python, SQL, ETL, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-analysis-data-engineer.35C2426C.html
CHUYÊN VIÊN TƯ VẤN GIẢI PHÁP CNTT - PRESALE (BA/ TESTER),,,,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ HCTECH,Bình DươngĐà Nẵng,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-tu-van-giai-phap-cntt-presale-ba-tester.35C24396.html
Nhân Viên Kinh Doanh Phần Mềm,,,Trên 2 Năm,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ HCTECH,Bình DươngĐà Nẵng,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-phan-mem.35C2437E.html
Chuyên Viên Kinh Doanh - Đối Ngoại,,,Trên 2 Năm,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ HCTECH,Bình DươngĐà Nẵng,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-doi-ngoai.35C243A1.html
Techlead Odoo,,,Trên 5 Năm,Công ty CP Truyền thông và Công nghệ ICOMM Việt Nam,Hà Nội,Cạnh Tranh,"Python, SQL, JavaScript, HTML, CSS, AJAX, Odoo, NodeJS, JQuery, Docker, jQuery, PostgreSQL, Git, Linux",Careerviet,https://careerviet.vn/vi/tim-viec-lam/techlead-odoo.35C243B6.html
Nhân Viên IT Văn Phòng,,,1 - 2 Năm,Công Ty Cổ Phần Thiết Kế Và Xây Dựng Giza Việt Nam,Hà Nội,10 Tr - 15 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it-van-phong.35C241DA.html
IT DevOps Engineer,,,Trên 3 Năm,CÔNG TY TNHH THỜI TRANG VÀ MỸ PHẨM ÂU CHÂU,Hồ Chí Minh,Cạnh Tranh,"Docker, Kubernetes, AWS, Azure, GCP, Jenkins, CI/CD, Terraform, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-devops-engineer.35C243D8.html
"Chuyên viên tư vấn, triển khai ERP-SAP module SD",,,3 - 5 Năm,Công Ty Cổ Phần Hum,Hồ Chí Minh,20 Tr - 35 Tr VND,SAP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-tu-van-trien-khai-erp-sap-module-sd.35C242F2.html
Chuyên viên Giám sát An ninh thông tin,,,Trên 2 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,Firewall,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-giam-sat-an-ninh-thong-tin.35C24357.html
Chuyên viên Phân tích Dữ liệu (Khối CNTT),,,Trên 2 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,"SQL, NoSQL, SAP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-du-lieu-khoi-cntt.35C24354.html
Chuyên viên Hỗ trợ Phần mềm Ứng dụng,,,Chưa có kinh nghiệm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-ho-tro-phan-mem-ung-dung.35C24324.html
Kiến trúc Dữ liệu,,,Trên 4 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,"Python, SQL, Big Data, NoSQL, ETL, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/kien-truc-du-lieu.35C24322.html
Kiến trúc Ứng dụng,,,Trên 4 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,"Python, Java, Docker, Kubernetes, Linux, Microservices",Careerviet,https://careerviet.vn/vi/tim-viec-lam/kien-truc-ung-dung.35C24326.html
Chuyên viên Quản trị Vận hành Phần mềm Ứng dụng,,,Trên 2 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,"Java, SQL, PHP, Docker, MySQL, Linux, Nginx",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-van-hanh-phan-mem-ung-dung.35C2430E.html
Quản trị dự án CNTT,,,Trên 5 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/quan-tri-du-an-cntt.35C24337.html
Chuyên viên Đánh giá An toàn bảo mật hệ thống CNTT,,,Trên 2 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,"Python, Java, Excel, Power Point, PHP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-danh-gia-an-toan-bao-mat-he-thong-cntt.35C24329.html
Chuyên viên Quản trị Vận hành Hệ thống,,,Trên 1 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,Excel,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-van-hanh-he-thong.35C24302.html
Cộng tác viên Dịch vụ hạ tầng công nghệ,,,,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/cong-tac-vien-dich-vu-ha-tang-cong-nghe.35C24246.html
"Chuyên viên Phân tích Nghiệp vụ - Khối CNTT (Dự án CLOS, RLOS. CAR.CSS)",,,Trên 1 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,"AI, Agile, Kanban",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-khoi-cntt-du-an-clos-rlos-car-css.35C24313.html
Chuyên viên Phát triển Phần mềm Ứng dụng,,,Trên 1 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,"Java, SQL, JavaScript, HTML, HTML5, CSS, CSS3, Spring, Linux, Unix, SAP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-phan-mem-ung-dung.35C24312.html
Chuyên viên Phân tích nghiệp vụ CNTT (Nghiệp vụ thẻ),,,Trên 1 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-cntt-nghiep-vu-the.35C24342.html
Chuyên viên phát triển CoreBank - Dự án nâng cấp CoreBanking,,,Trên 1 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,"Java, SQL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-corebank-du-an-nang-cap-corebanking.35C2430A.html
